bibkey,paper,task,subject,choice,r,city,tablet_id,age,gender,country,latitude,longitude
Dannenberg2022,Dannenberg et al. 2022,IG,590,297,-0.7109132215697074,Kibuyi,14,43,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,591,564,0.7009897912154858,Kibuyi,15,32,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,592,763,0.8212085332822707,Kibuyi,16,40,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,593,600,0.7304227103091845,Kibuyi,17,39,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,594,318,-0.20805726378363706,Kibuyi,18,38,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,595,728,0.8053560009795099,Kibuyi,1,37,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,596,757,0.8185768713293182,Kibuyi,2,55,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,597,695,0.7890633121259109,Kibuyi,3,42,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,598,597,0.7281663620233194,Kibuyi,4,34,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,599,859,0.8604549377171069,Kibuyi,5,56,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,600,722,0.8025027344552407,Kibuyi,6,54,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,601,659,0.7692882664242215,Kibuyi,7,45,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,602,615,0.7412460884482107,Kibuyi,8,20,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,603,832,0.8497431904618054,Kibuyi,9,40,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,604,246,19.904085951436087,Kibuyi,10,44,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,605,523,0.6594668252251775,Kibuyi,11,39,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,606,785,0.8306085866150938,Kibuyi,12,28,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,607,386,0.3609235002200375,Kibuyi,13,23,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,608,781,0.8289260281169769,Kibuyi,14,37,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,609,463,0.5733478801885797,Kibuyi,15,45,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,610,717,0.8000902941000695,Kibuyi,16,24,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,611,600,0.7304227103091845,Kibuyi,17,30,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,612,558,0.6955193583326248,Kibuyi,18,45,0,Tanzania,-1.4156169810606982,33.813314888200416
Dannenberg2022,Dannenberg et al. 2022,IG,613,255,-14.305412722742568,Kanga,1,37,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,614,718,0.8005753805600416,Kanga,2,46,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,615,323,-0.13071009423430588,Kanga,3,52,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,616,300,-0.6133777550366369,Kanga,4,33,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,617,300,-0.6133777550366369,Kanga,5,28,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,618,392,0.38537885216027373,Kanga,6,37,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,619,136,1.540399953211684,Kanga,7,28,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,620,50,1.2196658603948887,Kanga,8,45,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,621,200,2.4094208396532175,Kanga,9,40,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,622,659,0.7692882664242215,Kanga,10,39,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,623,751,0.8159123113214443,Kanga,11,24,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,624,601,0.7311677536838458,Kanga,12,50,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,625,202,2.473193888071562,Kanga,13,30,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,626,145,1.6000175291217147,Kanga,14,58,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,627,291,-0.9486017445192553,Kanga,15,31,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,628,719,0.8010591566671127,Kanga,16,33,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,629,472,0.58898411852738,Kanga,17,36,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,630,612,0.7391398866629881,Kanga,18,45,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,631,799,0.8364181670481509,Kanga,1,32,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,632,600,0.7304227103091845,Kanga,2,51,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,633,606,0.7348413186169807,Kanga,3,29,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,634,793,0.833942608788748,Kanga,4,35,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,635,534,0.6716409765438955,Kanga,5,54,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,636,502,0.6335978764858422,Kanga,6,40,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,637,852,0.8576809324408102,Kanga,7,30,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,638,366,0.26171236643469586,Kanga,8,40,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,639,618,0.7433245512949737,Kanga,9,31,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,640,745,0.8132128109598158,Kanga,10,41,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,641,716,0.7996038860285366,Kanga,11,21,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,642,689,0.7859281282028625,Kanga,12,25,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,643,713,0.7981366185267532,Kanga,13,45,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,644,739,0.810476282688891,Kanga,14,32,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,645,745,0.8132128109598158,Kanga,15,36,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,646,698,0.7906092789601804,Kanga,16,36,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,647,628,0.7500613601971795,Kanga,17,28,0,Kenya,-0.7855195354883444,34.584250575018466
Dannenberg2022,Dannenberg et al. 2022,IG,648,520,0.6559933913090233,Kanga,18,30,0,Kenya,-0.7855195354883444,34.584250575018466
