"partid","ABCTEU_OS","ABCTEU_CS","ABCTEU_DEV","ABCTEU_BIC","ABCT4P_OS","ABCT4P_PW","ABCT4P_LA","ABCT4P_CS","ABCT4P_DEV","ABCT4P_BIC","ABCT6P_OSg","ABCT6P_OSl","ABCT6P_PWg","ABCT6P_PWl","ABCT6P_LA","ABCT6P_CS","ABCT6P_DEV","ABCT6P_BIC","ABCTRN_DEV","MPLEU_OS","MPLEU_CS","MPLEU_DEV","MPLEU_BIC","MPL4P_OS","MPL4P_PW","MPL4P_LA","MPL4P_CS","MPL4P_DEV","MPL4P_BIC","MPL6P_OSg","MPL6P_OSl","MPL6P_PWg","MPL6P_PWl","MPL6P_LA","MPL6P_CS","MPL6P_DEV","MPL6P_BIC","MPLRN_DEV","CCTEU_OS","CCTEU_CS","CCTEU_DEV","CCTEU_BIC","CCT3P_OS","CCT3P_PW","CCT3P_LA","CCT3P_DEV","CCT3P_BIC","CCT4P_OS","CCT4P_PW","CCT4P_LA","CCT4P_CS","CCT4P_DEV","CCT4P_BIC","CCT6P_OSg","CCT6P_OSl","CCT6P_PWg","CCT6P_PWl","CCT6P_LA","CCT6P_CS","CCT6P_DEV","CCT6P_BIC","CCTRN_mp","CCTRN_DEV","CCTRN_BIC","BARTRN_pm","BARTRN_DEV","BARTRN_BIC","BART1_OS","BART1_alpha","BART1_mu","BART1_LA","BART1_CS","BART1_DEV","BART1_BIC","BART3_OS","BART3_alpha","BART3_mu","BART3_CS","BART3_DEV","BART3_BIC"
65007601,2.4950843,3.4716246e-05,61.808543,69.632589,2.3202579,0.59362109,5.5556037,0.00010732714,46.497834,62.145926,0.38800035,2.8730887,0.48143522,0.6798172,1.8252941e-05,10,26.382486,49.854624,69.314718,0.46745461,3.4975697,38.187549,46.566858,0.43145591,0.35902883,1.029276,10,22.221827,38.980446,0.42849706,0.30712758,0.43394688,0.198055,2.1945117,10,21.691266,46.829194,91.495428,0.24998468,10,232.71692,241.57855,0.17011823,0.54422617,0.61869905,210.89223,224.18468,0.17012154,0.54421451,0.61867281,10,210.89223,228.6155,0.13144414,0.62765568,0.69152647,0.59975369,2.0255501,10,198.6356,225.22051,0.93826813,262.74441,267.17523,0.97624776,557.91779,561.31898,1.9646976,368.17309,367.54579,0.034355117,5.2665393,157.082,174.08799,0.93223225,42.86207,42.862074,0.077931939,139.34337,152.94816
65007701,0.95729608,0.2434448,39.944192,47.768238,0.83898076,1.4657263,0.99331223,0.37039936,33.844692,49.492784,0.73666665,0.95694518,1.8275712,1.1445918,0.47158674,0.59062234,32.235165,55.707303,69.314718,0.38594563,8.6125174,25.902466,34.281776,0.5507607,0.78855682,1.2277043,7.1095779,14.71534,31.473959,0.57897968,0.33002948,0.78728262,0.50478702,4.9374356,7.3152415,13.032231,38.17016,91.495428,2.6151692e-10,3.4905152,214.80818,223.66981,0.0010976318,0.12318016,0.42103718,144.23277,157.52522,1.1736445e-10,0.21896633,0.16260402,6.637861,144.17258,161.89585,0.0069896939,7.8449381e-07,0.17368453,4.100119e-06,0.46016584,9.9957702,143.92019,170.50509,0.961202,152.27498,156.70579,0.93379098,427.00322,430.40442,1.7937235,497.38263,502.09168,0.31788877,9.9999725,110.68563,127.69162,0.21878059,1110.3098,1119.466,0.68005813,107.99548,121.60027
65007801,0.78326681,0.32957118,51.061934,58.88598,0.75880746,1.4549452,1.3018966,0.25954253,48.42316,64.071252,0.55923664,0.85496369,0.917952,2.1196025,0.15463327,1.1737639,46.774446,70.246584,69.314718,1.9568918,0.0040729979,41.016416,49.395726,0.22939522,10,0.44388423,10,23.079371,39.83799,0.29178676,1.5739419,9.9975041,9.7951136,0.0015425572,9.9269123,17.054032,42.191961,91.495428,1.440128e-09,2.6003576,302.32588,311.18751,0.027534068,0.10867273,0.57083233,252.45851,265.75096,0.027553516,0.10869602,0.570821,10,252.45851,270.18178,0.026483206,0.99669455,0.14284129,1.9744034,1.4460401,5.4490839,250.87393,277.45884,0.90951561,261.75808,266.1889,0.97333264,516.4194,519.82059,1.9577298,716.63432,718.20433,0.09725315,9.6249479,110.31836,127.32435,0.15953855,4304.4979,4314.3655,0.29271017,127.72812,141.33291
65007901,1.2600414,0.070348089,35.502899,43.326945,1.033231,1.3673085,1.1973797,0.19532616,27.311099,42.959191,1.2498,0.93235828,1.5372833,1.2348125,6.0421321,0.069453429,25.275896,48.748034,69.314718,0.47955974,4.0473819,32.519288,40.898598,0.54335639,0.43094289,1.0958479,8.6798667,15.537149,32.295768,0.52991995,0.29937862,0.56528995,0.18433286,4.2575883,10,13.055902,38.19383,91.495428,0.25668375,7.2740881,250.63039,259.49203,0.12914063,0.29849258,0.73004078,233.5435,246.83595,0.12916053,0.2985222,0.73004238,10,233.5435,251.26677,0.065690498,0.18227042,0.41975438,0.029988983,1.1475002,10,231.25285,257.83775,0.87852948,261.84781,266.27863,0.95944157,510.50296,513.90416,0.99367344,132.57465,133.58817,2.4173169,9.9404797,143.08348,160.08947,0.41229866,320.23723,322.58792,0.19191839,144.19091,157.7957
65008001,0.66335802,0.97128879,40.577984,48.40203,1.223107,0.72398704,0.12660085,0.5936046,26.843045,42.491137,1.2970528,0.39949926,0.71777862,0.91365815,10,0.99890776,12.400121,35.872259,69.314718,1.2322617,0.096520298,39.178346,47.557655,0.35360879,10,0.65125027,4.8750312,29.189132,45.947751,0.27539399,0.72668146,9.9998815,0.56702708,0.13231809,9.9999849,26.016649,51.154577,91.495428,0.25133369,10,283.12327,291.9849,0.16226389,0.3553173,0.069244958,166.18875,179.4812,0.16227359,0.3553371,0.069221295,10,166.18875,183.91202,0.1082148,1.5018556,0.3533186,0.67289704,1.7636313,10,154.45058,181.03548,0.96874401,177.99782,182.42864,0.96992984,421.96849,425.36969,1.3072265,80.968658,80.816273,0.86501603,9.1238231,128.3434,145.34939,0.31852179,279.52191,280.46003,0.26483996,120.16257,133.76736
65008101,1.4151784,0.013704937,52.225211,60.049257,1.1058708,2.7096053,0.81860618,0.054696666,39.714638,55.36273,1.0722148,1.1109115,3.1910558,2.6505288,0.7278794,0.061032283,39.69286,63.164998,69.314718,0.4544603,1.5259101,64.905963,73.285273,0.41201353,0.35638824,1.1125444,4.0109102,54.797161,71.55578,0.37108236,0.1071579,0.70586462,5.296652e-11,10,5.6974089,48.516582,73.65451,91.495428,3.0681291e-10,3.3386228,268.37752,277.23915,0.015862349,0.136861,0.48590181,204.12767,217.42012,0.012463562,0.167041,0.38980399,8.2853117,204.11407,221.83734,0.014703867,1.8984814e-10,0.18767204,4.3163695e-10,0.5354579,10,203.17775,229.76265,0.95144079,216.01339,220.44421,0.96354179,420.72678,424.12798,0.50921625,196.18982,199.76829,9.9975206,9.2582189,179.53311,196.53909,0.90414017,300.47001,305.71034,0.076311767,191.10242,204.70721
65008201,1.1820246,0.051702527,49.498067,57.322113,0.88536336,1.1216228,3.0570616,0.21778201,36.549066,52.197158,0.55210001,0.25646028,1.0226815,6.9804304,10,1.2727349,34.038129,57.510267,69.314718,0.35463408,6.562292,38.123494,46.502803,0.56174239,0.62388904,1.3555364,10,9.3274157,26.086035,0.75691058,0.95358107,0.39095372,1.5848119,0.50529397,10,5.07956,30.217488,91.495428,0.13655622,5.1262823,279.71467,288.5763,0.08722658,0.24397001,0.62072999,240.32774,253.62019,0.087234593,0.24398064,0.62076334,10,240.32773,258.051,0.060843415,0.70503656,0.28605328,0.74305025,1.7369909,6.8990107,237.64557,264.23047,0.92165118,266.48049,270.91131,0.95864092,466.42357,469.82477,0.55777488,32.137417,32.772452,9.9911288,7.2279946,170.69684,187.70283,0.61160209,34.369057,34.803962,0.073653934,181.5198,195.12459
65008301,4.4101944e-11,1.3942382,68.296979,76.121025,1.6848406,0.088010213,9.6140151e-10,0.26519833,27.907113,43.555205,1.6000632,0.19206218,0.093746193,0.20331388,9.6272456,0.39753015,26.740955,50.213093,69.314718,2.0044292,0.0028646287,43.538597,51.917906,1.4302463,0.49341434,0.59485155,0.93614965,8.4590385,25.217657,1.424594,1.486913,0.4015276,1.4878023,0.34836582,0.99381404,8.3640377,33.501966,91.495428,0.027831356,4.6818572,233.59675,242.45838,0.090840166,0.39010974,0.18719494,104.71397,118.00642,0.090855596,0.39013695,0.18717706,10,104.71397,122.43724,0.091370515,3.932515,0.5512913,1.4962323,10,8.6435081,101.93717,128.52207,0.98125269,119.21106,123.64187,0.97142876,708.38419,711.78539,0.66625594,1875.5009,1882.765,9.6169186,8.9050838,154.96681,171.97279,0.66280477,112.4614,112.99949,0.11123471,149.43573,163.04052
65008401,0.62317931,1.3181518,37.649998,45.474044,0.67299769,0.94369128,2.2938524,1.1325598,28.339748,43.98784,0.34554061,1.2090335,0.94752142,1.0228808,0.021616071,10,20.401931,43.874069,69.314718,0.28812665,10,34.04464,42.42395,0.49801855,0.84762809,1.4333761,10,8.8423856,25.601005,0.76588007,1.0384707,0.38278181,9.9727272,0.24698767,10,2.3205342,27.458463,91.495428,0.23133949,6.464636,270.72329,279.58492,0.1379854,0.36058097,0.95427252,263.07805,276.3705,0.13797616,0.36056991,0.95429871,10,263.07805,280.80132,0.035850007,0.45487273,0.57050635,0.35079567,2.5892811,6.7174705,251.34903,277.93393,0.85453797,319.35198,323.7828,0.95707052,701.49179,704.89299,0.87035959,103.31259,103.72467,5.2378343,9.9885219,147.00151,164.0075,0.30512716,164.49739,165.17245,0.18931022,145.80697,159.41176
65008501,1.2777632,0.042593147,42.619174,50.44322,0.74963512,1.6990496,1.840254,0.34337751,36.420855,52.068947,1.38234,1.0459708,0.80083861,1.9859896,4.8151577,0.032980527,30.94197,54.414108,69.314718,0.6635652,1.9652871,29.427847,37.807157,0.82963933,0.39150785,1.0767463,6.0236689,10.881049,27.639668,0.88524021,1.0705969,0.4796207,0.33028319,0.52060821,10,4.8293875,29.967316,91.495428,1.2593815e-11,2.9540894,275.94221,284.80385,1.7840063e-10,0.07602035,0.46657601,212.581,225.87345,2.2537527e-13,0.19768738,2.5977354e-09,5.1051451,212.37141,230.09468,3.2696068e-13,4.1769236,0.19575663,1.557031,6.8932931,5.1853127,212.13327,238.71817,0.93777325,217.21624,221.64706,0.97195312,501.56922,504.97042,0.45123506,1036.6435,1051.3811,9.1697807,9.9944524,157.65913,174.66512,1.1843969,855.8,867.3638,0.068747482,160.41093,174.01572
65008601,1.1417167,0.1312786,34.93552,42.759566,1.3215158,0.77528365,1.2170862,0.11443232,24.953708,40.6018,1.476873,1.1873449,0.83308619,0.72756963,5.0017072,0.066825626,21.475872,44.94801,69.314718,0.77399875,0.42323625,53.828386,62.207696,0.8758883,0.29620305,1.1855147,1.4377691,27.295814,44.054433,0.57031072,0.8601053,9.0197622,0.4877975,0.60425067,2.598803,23.315748,48.453677,91.495428,0.27326984,10,238.96337,247.82501,0.2102288,0.53533884,0.19024298,162.09718,175.38963,0.21022124,0.53533079,0.19027074,10,162.09718,179.82045,0.20632688,2.4211612,0.64223526,1.2343866,8.721906,10,148.18642,174.77132,0.95752633,182.04516,186.47598,0.98391102,399.47892,402.84622,1.9937283,62.189566,65.010009,0.012820982,6.7364362,121.57556,138.41204,0.96315613,817.64904,827.70933,0.082890249,123.57845,137.04763
65008701,0.85985386,0.29027173,46.160885,53.984931,0.87802498,0.93170434,0.94948053,0.29181384,45.980768,61.62886,1.0649818,0.84865749,0.75375617,4.7203087,1.0540499,0.14705021,41.96227,65.434408,69.314718,2.6278845,0.00019994885,44.344171,52.72348,0.1528958,8.4101236,1.6580071e-11,10,26.001417,42.760036,0.36681724,1.2211562,8.5455694,1.2530144e-10,0.023337275,5.6061752,22.130876,47.268804,91.495428,3.853784e-10,3.6054724,267.96971,276.83134,0.073256209,0.25854542,0.40523563,190.48639,203.77884,0.073239692,0.25853164,0.40526953,10,190.48639,208.20966,0.043735454,0.045349793,0.301366,2.3753555e-10,0.53263282,10,189.82532,216.41022,0.96094251,211.14009,215.5709,0.97223463,594.09128,597.49248,1.3911426,205.75467,206.38776,0.33877741,6.0202634,186.48638,203.49237,0.55274361,976.28971,981.13453,0.068970248,183.70538,197.31017
65008901,2.5132683,4.9949775e-06,69.134783,76.958829,4.9939984,2.5588943,0.94016165,8.9089291e-11,65.655461,81.303553,6.2853708,5.8914129,9.7762622,2.5732502,4.5639094,2.1482816e-13,64.638699,88.110837,69.314718,1.0249693,3.2541546,13.427975,21.807284,0.74151576,1.1169043,0.88133193,10,3.469909,20.228528,0.79893725,0.41432924,0.92342976,4.3874983,3.2145003,10,1.3274961,26.465425,91.495428,5.2203131e-10,2.6865981,239.31658,248.17821,1.1265711e-10,0.14695685,0.86840666,230.28519,243.57764,1.3392065e-11,0.14695723,0.8684126,10,230.28519,248.00845,0.031046204,1.4271917e-12,0.25008785,0.073894025,0.87046452,10,229.72453,256.30943,0.87079081,274.04085,278.47166,0.98070179,543.18322,546.58442,0.53228597,2.7025548e-05,2.3005408e-05,8.5514743,8.7299566,147.2426,164.24859,0.84796884,9.9182507e-06,9.9353209e-06,0.081990921,148.83388,162.43867
65009001,0.72771996,0.63371205,43.981652,51.805698,0.81771671,0.90392833,1.6616353,0.38691426,41.605475,57.253567,0.29829114,1.4444819,1.2937564,0.79916773,0.0057576395,8.0024523,33.652622,57.12476,69.314718,0.2838403,7.514998,47.436704,55.816014,0.46634987,0.64356794,1.4333328,10,15.446555,32.205174,0.620702,0.30224153,0.51261993,0.66333739,8.3079261,10,8.6802757,33.818204,91.495428,0.44359986,10,264.52261,273.38424,0.46775581,10,2.2457591e-11,213.26362,226.55607,0.46775615,10,1.5792367e-11,10,213.26362,230.98688,0.27082076,0.94534515,0.78343545,1.7154056e-11,1.1308088,10,186.48176,213.06667,0.87419681,234.56862,238.99943,0.97528362,450.02987,453.43107,1.2321229,2751.6792,2839.5862,0.18962362,9.9791197,117.68212,134.68811,1.2565588,3275.7034,3339.026,0.16421743,117.43494,131.03973
65009101,1.4086132,0.02021923,46.691965,54.516011,1.3822799,1.0171419,1.044528,0.02224139,46.666122,62.314214,1.6491721,1.2292349,1.006301,1.0108114,7.7191666,0.0063682789,46.160123,69.632261,69.314718,0.61910847,0.33348223,79.47073,87.85004,0.72858433,0.350552,1.665115,2.4439476,24.653292,41.411911,0.5857107,0.42570781,0.92916737,1.4062224e-09,4.3776359,5.3803959,19.522211,44.660139,91.495428,0.24076125,7.7844549,263.23302,272.09465,0.088512568,0.26724609,0.7378689,247.61941,260.91186,0.088540304,0.26728533,0.73785393,10,247.61941,265.34267,0.091826066,0.19094873,0.16433192,0.56306484,0.8079816,10,247.09538,273.68028,0.90181672,281.2408,285.67162,0.98666664,297.40433,300.80553,1.9868961,53.895886,54.151046,0.030374638,9.3312113,96.05849,113.06448,0.28995305,9945.8303,9987.9439,0.28174423,100.11698,113.72177
65009201,0.79522389,0.3468669,48.383989,56.208035,0.61647441,1.1547646,2.3349475,0.61840715,44.425172,60.073264,0.64135437,0.21437018,0.70867479,6.6922117,10,1.0987076,36.535718,60.007856,69.314718,0.3737064,2.8364025,60.204108,68.583417,0.6004708,0.58539424,1.591379,5.9967844,16.024295,32.782914,0.50391028,0.70830891,0.94228738,0.27958761,0.67247736,10,12.172803,37.310731,91.495428,0.16470784,4.4832885,327.30466,336.1663,0.11294131,0.15759093,0.42945014,264.18222,277.47467,0.11294562,0.15760251,0.42944805,10,264.18222,281.90549,0.074322865,0.14826887,0.18473197,8.0881024e-10,0.60892573,10,263.47207,290.05697,0.89780086,271.15145,275.58227,0.97123303,571.28382,574.68502,1.1198076,239.09583,240.50108,0.97047282,9.9940949,126.72446,143.73045,0.5653339,762.7769,768.00198,0.1909924,125.7521,139.35689
65009301,3.0727421e-10,3.2552816,65.549542,73.373588,0.89560001,0.23642247,1.3065849,0.15177122,58.575605,74.223697,1.0120953,0.78206039,0.18017132,0.27069637,4.4091245,0.082639589,58.099559,81.571697,69.314718,0.42876703,1.1024617,75.553178,83.932487,0.59207931,0.40577408,1.6009136,3.0890556,31.851155,48.609774,0.44366195,0.74296661,0.89564044,2.5629499e-12,0.44205209,7.5401073,26.067958,51.205886,91.495428,0.3056384,10,259.22759,268.08922,0.33610445,6.6358478,1.8807178e-12,194.99813,208.29058,0.33610469,6.6357594,2.2909452e-12,10,194.99813,212.7214,0.24746194,1.6007626,1.0566566,0.735917,2.3189373,10,179.34134,205.92624,0.93735703,209.3481,213.77892,0.95711626,569.5959,572.99709,0.96469191,4.7407326,5.6929767,0.93562333,5.7381119,161.44629,178.45227,2,4168.4485,4297.873,0.10874505,166.85324,180.45803
65009401,0.66765929,0.85056408,43.524226,51.348272,0.60317059,1.0238724,2.4445577,1.0749963,36.594193,52.242285,0.73767705,0.55508456,0.99159367,1.0304905,6.3921447,0.53866705,36.38914,59.861278,69.314718,0.40761591,5.5627364,34.117167,42.496477,0.75174413,0.77936477,1.4556037,10,4.9986464,21.757265,0.76500992,1.0243444,0.59113413,1.110067,0.42419,10,1.9434608,27.081389,91.495428,0.30906035,10,238.49164,247.35327,0.16153564,0.32996514,0.43025402,192.84967,206.14212,0.16153208,0.32996586,0.43027805,10,192.84967,210.57294,0.17577237,2.0540208,0.44581458,1.5956704,10,7.6257705,189.26122,215.84612,0.92506095,206.05594,210.48675,0.97519561,505.89498,509.29618,0.72926837,2229.7067,2257.1808,3.1252556,9.9967012,140.2071,157.21309,0.9240354,511.3453,517.5418,0.10544941,136.24682,149.85161
65009501,1.1238933,0.050002897,55.431531,63.255577,1.3359866,0.69859435,1.4217069,0.028836709,49.867071,65.515163,1.2585202,1.4383612,0.63181414,0.74415987,0.57124794,0.045355171,49.325851,72.79799,69.314718,0.51408161,1.3415951,59.377509,67.756818,0.84247781,0.51299721,1.587225,10,5.1467966,21.905416,0.82462261,0.89730325,0.51245391,0.54421518,1.1667056,10,4.8602804,29.998209,91.495428,8.1440965e-11,2.7218273,280.96025,289.82189,0.005518736,0.079239797,0.51406392,218.08894,231.38139,1.8551827e-12,0.21879645,0.024667008,4.6561349,218.01117,235.73444,2.4824648e-06,0.037162758,0.11727218,2.6825878e-05,0.58311998,9.508465,217.83527,244.42017,0.92117734,224.00833,228.43915,0.95938679,886.8128,890.214,1.1878879,6.8692729,6.9087792,0.63974001,8.5550732,134.47955,151.48554,0.63590641,549.8418,553.50527,0.12832548,138.07234,151.67713
65009601,0.44128443,1.5706084,55.086427,62.910473,0.4691081,0.96713852,0.29451999,3.0093763,48.735998,64.384091,0.51095199,0.44562546,0.79722669,4.5548132,0.23396602,3.3766913,43.834643,67.306781,69.314718,0.54407368,0.7688402,70.1181,78.497409,0.89149003,0.75389154,1.736039,0.25338585,54.179891,70.93851,0.83392324,0.39597392,1.0510481e-11,0.9021407,10,0.48642336,49.710585,74.848513,91.495428,0.41400318,7.222753,258.15227,267.0139,0.18147845,0.24877337,0.86631759,241.7675,255.05996,0.1814952,0.24880518,0.86631782,10,241.7675,259.49077,0.062035087,0.24749342,0.3217128,9.189316e-12,1.5167626,10,232.80655,259.39145,0.75319667,262.6368,267.06761,0.97766745,517.36986,520.77106,0.83713115,9.3651622,9.3676223,2.2380956,9.9650501,99.241007,116.24699,0.79774477,32.684539,32.956544,0.17176229,93.666387,107.27118
65009701,1.4296629,0.020023521,43.78722,51.611266,1.1316809,1.1704906,2.5951233,0.11180245,25.187761,40.835853,1.0501518,1.252921,0.94497685,1.2226132,0.82615256,0.24374431,22.827636,46.299774,69.314718,0.70695815,0.34304515,68.713528,77.092837,0.83994938,0.36017241,1.5053664,1.5404247,25.362471,42.12109,0.41639646,0.85199809,8.7833596,0.48145853,0.31274272,9.9999795,12.714724,37.852653,91.495428,0.44249213,10,223.30566,232.16729,0.50357906,8.5135977,0.33585081,211.4,224.69245,0.50357887,8.5135906,0.33585218,10,211.4,229.12327,0.23359339,0.59411441,3.3602897,0.022104236,1.6951799,10,163.79083,190.37573,0.83333022,259.52326,263.95407,0.97214367,538.86242,542.26362,1.6995141,717.45468,718.71303,0.16638328,8.9031948,122.2234,139.22939,0.34230132,1840.364,1847.3865,0.22227364,126.66106,140.26585
65009801,0.48029907,2.3541771,42.41627,50.240316,0.5222726,0.93881713,1.4347507,1.692958,41.833191,57.481283,0.15228951,0.85403404,6.5915258,0.63348919,0.10551723,10,34.351806,57.823944,69.314718,0.49724224,0.89970334,72.307955,80.687264,0.59631966,0.36218241,1.4727986,3.1164409,32.20756,48.966179,0.47207915,0.65450037,0.78606631,2.7494673e-12,0.70649165,6.1514419,28.457924,53.595853,91.495428,0.37445007,10,254.01843,262.88007,0.18533156,0.19813489,0.25483742,191.28449,204.57694,0.18531775,0.19811992,0.2548563,10,191.28449,209.00776,0.19286888,0.72565289,0.61701437,1.6051604e-11,0.98296706,10,176.78833,203.37323,0.90595946,198.92545,203.35627,0.98100016,564.72813,568.12933,0.68346228,2369.4243,2383.3752,5.1340174,9.9995616,104.98172,121.9877,0.98708856,1152.3,1160.9469,0.07968656,103.67229,117.27708
65009901,1.421352,0.0036124208,66.618116,74.442162,0.30581007,3.8432336,0.62408934,1.1300586,63.090647,78.738739,0.52495601,0.056289502,3.0419527,10,10,0.39703039,60.513649,83.985787,69.314718,0.36352665,0.97097976,82.494675,90.873984,0.66126064,0.49099479,1.9587153,2.8541971,25.559992,42.31861,0.48121169,0.67994342,1.3552669,0.080683457,0.89963383,7.8256096,19.011436,44.149364,91.495428,0.85634067,10,165.10111,173.96274,0.40314938,0.3997899,1.5359975,141.75753,155.04998,0.40310688,0.39974323,1.5359086,10,141.75753,159.4808,0.32382378,0.37663299,0.91780423,0.17650466,1.7781607,10,135.63094,162.21584,0.46566484,180.98575,185.41657,0.95966656,486.05414,489.45534,0.71506079,17.509243,18.066803,5.31193,9.917884,148.99318,165.99917,0.57553214,30.268762,30.98174,0.15538247,153.81142,167.41621
65010001,6.6015415e-10,0.078458737,69.310796,77.134842,1.0229011,0.46713781,10,0.010188985,61.943148,77.59124,0.38137823,0.12817801,2.7755576e-15,9.5076371,10,0.77665754,57.869542,81.34168,69.314718,0.32352107,0.94336736,84.775267,93.154577,0.31595518,6.9686188,1.0414558,0.61404128,83.785109,100.54373,0.11105864,0.030084178,6.2747173,0.018297017,10,10,74.778406,99.916334,91.495428,2.9034775e-10,3.2009555,270.2293,279.09093,0.021709592,1.1902723e-09,1.8957058e-11,133.8799,147.17235,0.021708194,1.4301893e-11,6.6679995e-12,10,133.8799,151.60316,0.013099911,0.89261696,5.1258997e-12,9.288742e-10,0.069217813,10,133.82223,160.40713,0.96969614,134.43602,138.86684,0.9364773,491.55522,494.95642,1.5596177,0.0082739162,0.0083485118,0.42017666,8.3128177,139.01113,156.01711,0.32963709,161.00842,162.47972,0.35062701,139.05619,152.66098
65010101,1.1907692,0.048174682,49.860951,57.684997,1.0921737,1.4809957,0.84202408,0.066204364,46.349523,61.997615,0.51756271,1.4840951,4.9727408,1.6854545,0.010109181,0.79556921,44.965762,68.4379,69.314718,0.31981632,3.1107226,65.586224,73.965534,0.59357738,0.68064134,1.7527332,9.5426143,10.730879,27.489498,0.65423909,0.49794954,0.74745184,0.61199996,4.064389,10,6.5096762,31.647605,91.495428,0.070304326,4.6917953,273.45952,282.32115,0.087383114,0.1773794,0.073724647,145.73182,159.02427,0.087381576,0.17737509,0.073731106,10,145.73182,163.45509,0.069155269,2.4756879,0.15167795,1.2850618,4.7980769,10,141.43702,168.02192,0.97254281,155.75511,160.18593,0.98982436,323.79506,327.19625,1.3885842,2.3011551,1.4594093,0.2472185,8.8824081,100.70126,117.70725,0.79061196,47.118239,47.11824,0.19702336,94.769458,108.37425
65010201,1.047053,0.14108454,42.55665,50.380696,1.0865974,0.97210073,1.4256154,0.11135577,41.244698,56.89279,0.49618267,1.378577,1.3001312,0.86549309,0.022600857,2.4486195,35.949748,59.421886,69.314718,0.71585803,0.34124824,67.65333,76.03264,0.73807572,0.29799495,1.3665905,3.8315757,18.646569,35.405188,0.62026056,0.73970446,0.61275598,6.3349936e-10,0.8930997,6.7396543,14.791192,39.92912,91.495428,0.067902003,5.0848173,241.56748,250.42912,0.10377316,0.33781519,0.24405858,141.44933,154.74178,0.10375634,0.3377827,0.24409649,10,141.44933,159.1726,0.0881727,4.0080731,0.4281292,1.4987189,10,7.8207583,141.06163,167.64653,0.97331737,156.74314,161.17395,0.98252547,312.36941,315.73671,0.96033622,16.055507,17.187187,1.0391105,9.522217,112.54332,129.3798,1.0435983,54.328902,55.742796,0.12712931,118.63453,132.10371
