"partid","trial","block","pumps","exploded","payoff"
64055001,9,1,18,1,0
64055001,10,1,35,0,35
64055001,11,2,13,1,0
64055001,12,2,30,0,30
64055001,13,2,40,0,40
64055001,14,2,50,0,50
64055001,15,2,37,1,0
64055001,16,2,40,0,40
64055001,17,2,30,0,30
64055001,18,2,55,0,55
64055001,19,2,60,0,60
64055001,20,2,61,0,61
64055001,21,3,47,1,0
64055001,22,3,60,0,60
64055001,23,3,28,1,0
64055001,24,3,73,0,73
64055001,25,3,1,1,0
64055001,26,3,50,1,0
64055001,27,3,35,0,35
64055001,28,3,22,1,0
64055001,29,3,32,0,32
64055001,30,3,33,1,0
64056701,1,1,37,1,0
64056701,2,1,28,1,0
64056701,3,1,25,0,25
64056701,4,1,26,0,26
64056701,5,1,28,0,28
64056701,6,1,28,0,28
64056701,7,1,13,1,0
64056701,8,1,26,0,26
64056701,9,1,28,0,28
64056701,10,1,1,1,0
64056701,11,2,30,0,30
64056701,12,2,30,1,0
64056701,13,2,28,0,28
64056701,14,2,30,0,30
64056701,15,2,29,0,29
64056701,16,2,29,0,29
64056701,17,2,30,0,30
64056701,18,2,31,0,31
64056701,19,2,30,0,30
64056701,20,2,31,0,31
64056701,21,3,22,1,0
64056701,22,3,30,0,30
64056701,23,3,29,0,29
64056701,24,3,30,0,30
64056701,25,3,32,0,32
64056701,26,3,18,1,0
64056701,27,3,30,0,30
64056701,28,3,30,0,30
64056701,29,3,30,0,30
64056701,30,3,31,0,31
64057101,1,1,6,0,6
64057101,2,1,9,0,9
64057101,3,1,33,1,0
64057101,4,1,32,0,32
64057101,5,1,1,1,0
64057101,6,1,30,0,30
64057101,7,1,30,1,0
64057101,8,1,30,0,30
64057101,9,1,31,0,31
64057101,10,1,31,0,31
64057101,11,2,31,0,31
64057101,12,2,22,1,0
64057101,13,2,30,0,30
64057101,14,2,28,1,0
64057101,15,2,18,1,0
64057101,16,2,32,0,32
64057101,17,2,32,0,32
64057101,18,2,33,0,33
64057101,19,2,33,0,33
64057101,20,2,42,0,42
64057101,21,3,49,1,0
64057101,22,3,40,0,40
64057101,23,3,43,0,43
64057101,24,3,50,0,50
64057101,25,3,59,0,59
64057101,26,3,61,0,61
64057101,27,3,37,1,0
64057101,28,3,53,0,53
64057101,29,3,56,1,0
64057101,30,3,55,1,0
64057201,1,1,33,1,0
64057201,2,1,22,1,0
64057201,3,1,14,0,14
64057201,4,1,17,0,17
64057201,5,1,9,0,9
64057201,6,1,14,0,14
64057201,7,1,14,0,14
64057201,8,1,13,0,13
64057201,9,1,10,0,10
64057201,10,1,14,0,14
64057201,11,2,15,0,15
64057201,12,2,16,0,16
64057201,13,2,15,0,15
64057201,14,2,16,0,16
64057201,15,2,16,0,16
64057201,16,2,16,0,16
64057201,17,2,16,0,16
64057201,18,2,13,1,0
64057201,19,2,1,1,0
64057201,20,2,18,0,18
64057201,21,3,20,0,20
64057201,22,3,17,0,17
64057201,23,3,15,0,15
64057201,24,3,15,0,15
64057201,25,3,22,0,22
64057201,26,3,18,0,18
64057201,27,3,15,0,15
64057201,28,3,15,0,15
64057201,29,3,20,0,20
64057201,30,3,16,0,16
64057901,1,1,47,1,0
64057901,2,1,30,0,30
64057901,3,1,18,1,0
64057901,4,1,13,1,0
64057901,5,1,10,0,10
64057901,6,1,15,0,15
64057901,7,1,20,0,20
64057901,8,1,20,0,20
64057901,9,1,20,0,20
64057901,10,1,30,0,30
64057901,11,2,30,0,30
64057901,12,2,31,0,31
64057901,13,2,33,0,33
64057901,14,2,40,0,40
64057901,15,2,37,1,0
64057901,16,2,25,0,25
64057901,17,2,24,0,24
64057901,18,2,25,0,25
64057901,19,2,1,1,0
64057901,20,2,25,0,25
64057901,21,3,29,0,29
64057901,22,3,27,0,27
64057901,23,3,30,0,30
64057901,24,3,27,0,27
64057901,25,3,28,1,0
64057901,26,3,25,0,25
64057901,27,3,25,0,25
64057901,28,3,26,0,26
64057901,29,3,33,0,33
64057901,30,3,40,0,40
64058101,1,1,15,0,15
64058101,2,1,20,0,20
64058101,3,1,25,0,25
64058101,4,1,25,0,25
64058101,5,1,30,1,0
64058101,6,1,25,0,25
64058101,7,1,28,0,28
64058101,8,1,28,0,28
64058101,9,1,28,0,28
64058101,10,1,22,1,0
64058101,11,2,20,0,20
64058101,12,2,25,0,25
64058101,13,2,25,0,25
64058101,14,2,25,0,25
64058101,15,2,25,0,25
64058101,16,2,25,0,25
64058101,17,2,25,0,25
64058101,18,2,25,0,25
64058101,19,2,18,1,0
64058101,20,2,20,0,20
64058101,21,3,13,1,0
64058101,22,3,15,0,15
64058101,23,3,20,0,20
64058101,24,3,20,0,20
64058101,25,3,1,1,0
64058101,26,3,20,0,20
64058101,27,3,20,0,20
64058101,28,3,25,0,25
64058101,29,3,25,0,25
64058101,30,3,25,0,25
64058701,1,1,13,1,0
64058701,2,1,6,0,6
64058701,3,1,9,0,9
64058701,4,1,14,0,14
64058701,5,1,16,0,16
64058701,6,1,16,0,16
64058701,7,1,16,0,16
64058701,8,1,16,0,16
64058701,9,1,17,0,17
64058701,10,1,17,0,17
64058701,11,2,18,0,18
64058701,12,2,18,0,18
64058701,13,2,18,0,18
64058701,14,2,18,0,18
64058701,15,2,18,0,18
64058701,16,2,18,0,18
64058701,17,2,18,0,18
64058701,18,2,19,0,19
64058701,19,2,19,0,19
64058701,20,2,18,1,0
64058701,21,3,18,0,18
64058701,22,3,17,0,17
64058701,23,3,18,0,18
64058701,24,3,18,0,18
64058701,25,3,17,0,17
64058701,26,3,17,0,17
64058701,27,3,19,0,19
64058701,28,3,17,0,17
64058701,29,3,17,0,17
64058701,30,3,1,1,0
64059001,1,1,58,1,0
64059001,2,1,47,1,0
64059001,3,1,1,1,0
64059001,4,1,13,1,0
64059001,5,1,19,0,19
64059001,6,1,29,0,29
64059001,7,1,22,1,0
64059001,8,1,15,0,15
64059001,9,1,30,0,30
64059001,10,1,36,0,36
64059001,11,2,33,1,0
64059001,12,2,24,0,24
64059001,13,2,31,0,31
64059001,14,2,36,0,36
64059001,15,2,22,0,22
64059001,16,2,30,1,0
64059001,17,2,18,1,0
64059001,18,2,21,0,21
64059001,19,2,30,0,30
64059001,20,2,44,0,44
64059001,21,3,49,0,49
64059001,22,3,50,1,0
64059001,23,3,27,0,27
64059001,24,3,35,0,35
64059001,25,3,38,0,38
64059001,26,3,44,0,44
64059001,27,3,58,0,58
64059001,28,3,76,0,76
64059001,29,3,73,0,73
64059001,30,3,81,0,81
64060701,1,1,100,1,0
64060701,2,1,72,0,72
64060701,3,1,79,0,79
64060701,4,1,61,1,0
64060701,5,1,71,0,71
64060701,6,1,50,1,0
64060701,7,1,63,0,63
64060701,8,1,47,1,0
64060701,9,1,70,1,0
64060701,10,1,69,0,69
64060701,11,2,55,0,55
64060701,12,2,13,1,0
64060701,13,2,59,0,59
64060701,14,2,61,0,61
64060701,15,2,1,1,0
64060701,16,2,22,1,0
64060701,17,2,58,1,0
64060701,18,2,37,1,0
64060701,19,2,30,1,0
64060701,20,2,61,0,61
64060701,21,3,56,1,0
64060701,22,3,28,1,0
64060701,23,3,55,1,0
64060701,24,3,87,0,87
64060701,25,3,18,1,0
64060701,26,3,78,1,0
64060701,27,3,49,1,0
64060701,28,3,67,1,0
64060701,29,3,62,0,62
64060701,30,3,33,1,0
64061701,1,1,79,1,0
64061701,2,1,33,1,0
64061701,3,1,50,0,50
64061701,4,1,50,0,50
64061701,5,1,55,0,55
64061701,6,1,52,0,52
64061701,7,1,1,1,0
64061701,8,1,55,0,55
64061701,9,1,13,1,0
64061701,10,1,55,0,55
64061701,11,2,56,0,56
64061701,12,2,55,0,55
64061701,13,2,55,0,55
64061701,14,2,60,0,60
64061701,15,2,37,1,0
64061701,16,2,56,1,0
64061701,17,2,30,1,0
64061701,18,2,55,0,55
64061701,19,2,60,0,60
64061701,20,2,28,1,0
64061701,21,3,55,0,55
64061701,22,3,49,1,0
64061701,23,3,60,0,60
64061701,24,3,60,0,60
64061701,25,3,18,1,0
64061701,26,3,22,1,0
64061701,27,3,55,1,0
64061701,28,3,50,1,0
64061701,29,3,55,0,55
64061701,30,3,47,1,0
64061901,1,1,12,0,12
64061901,2,1,13,0,13
64061901,3,1,13,0,13
64061901,4,1,17,0,17
64061901,5,1,19,0,19
64061901,6,1,20,0,20
64061901,7,1,22,0,22
64061901,8,1,23,0,23
64061901,9,1,13,1,0
64061901,10,1,16,0,16
64061901,11,2,20,0,20
64061901,12,2,22,0,22
64061901,13,2,23,0,23
64061901,14,2,23,0,23
64061901,15,2,23,0,23
64061901,16,2,24,0,24
64061901,17,2,18,1,0
64061901,18,2,12,0,12
64061901,19,2,1,1,0
64061901,20,2,5,0,5
64061901,21,3,11,0,11
64061901,22,3,13,0,13
64061901,23,3,20,0,20
64061901,24,3,20,0,20
64061901,25,3,15,0,15
64061901,26,3,14,0,14
64061901,27,3,18,0,18
64061901,28,3,10,0,10
64061901,29,3,12,0,12
64061901,30,3,18,0,18
64063501,1,1,58,1,0
64063501,2,1,13,1,0
64063501,3,1,26,0,26
64063501,4,1,1,1,0
64063501,5,1,34,0,34
64063501,6,1,28,1,0
64063501,7,1,25,0,25
64063501,8,1,30,0,30
64063501,9,1,30,0,30
64063501,10,1,35,0,35
64063501,11,2,33,1,0
64063501,12,2,30,0,30
64063501,13,2,30,0,30
64063501,14,2,18,1,0
64063501,15,2,30,1,0
64063501,16,2,30,0,30
64063501,17,2,22,1,0
64063501,18,2,29,0,29
64063501,19,2,30,0,30
64063501,20,2,31,0,31
64063501,21,3,31,0,31
64063501,22,3,30,0,30
64063501,23,3,30,0,30
64063501,24,3,32,0,32
64063501,25,3,32,0,32
64063501,26,3,32,0,32
64063501,27,3,33,0,33
64063501,28,3,40,0,40
64063501,29,3,40,0,40
64063501,30,3,37,1,0
64063601,1,1,58,1,0
64063601,2,1,30,1,0
64063601,3,1,25,0,25
64063601,4,1,26,0,26
64063601,5,1,32,0,32
64063601,6,1,37,0,37
64063601,7,1,42,0,42
64063601,8,1,38,0,38
64063601,9,1,43,0,43
64063601,10,1,1,1,0
64063601,11,2,40,0,40
64063601,12,2,44,0,44
64063601,13,2,33,1,0
64063601,14,2,38,0,38
64063601,15,2,40,0,40
64063601,16,2,38,0,38
64063601,17,2,41,0,41
64063601,18,2,38,0,38
64063601,19,2,41,0,41
64063601,20,2,22,1,0
64063601,21,3,18,1,0
64063601,22,3,36,0,36
64063601,23,3,28,1,0
64063601,24,3,37,0,37
64063601,25,3,13,1,0
64063601,26,3,35,0,35
64063601,27,3,31,0,31
64063601,28,3,36,0,36
64063601,29,3,30,0,30
64063601,30,3,36,0,36
64066601,1,1,48,0,48
64066601,2,1,65,0,65
64066601,3,1,49,1,0
64066601,4,1,47,0,47
64066601,5,1,53,0,53
64066601,6,1,48,0,48
64066601,7,1,58,0,58
64066601,8,1,54,0,54
64066601,9,1,61,1,0
64066601,10,1,53,0,53
64066601,11,2,54,0,54
64066601,12,2,54,0,54
64066601,13,2,22,1,0
64066601,14,2,46,0,46
64066601,15,2,45,0,45
64066601,16,2,47,1,0
64066601,17,2,45,0,45
64066601,18,2,45,0,45
64066601,19,2,30,1,0
64066601,20,2,45,0,45
64066601,21,3,33,1,0
64066601,22,3,28,1,0
64066601,23,3,40,0,40
64066601,24,3,13,1,0
64066601,25,3,35,0,35
64066601,26,3,45,0,45
64066601,27,3,48,0,48
64066601,28,3,47,0,47
64066601,29,3,1,1,0
64066601,30,3,18,1,0
64067701,1,1,88,0,88
64067701,2,1,28,1,0
64067701,3,1,40,0,40
64067701,4,1,18,1,0
64067701,5,1,60,0,60
64067701,6,1,37,1,0
64067701,7,1,45,0,45
64067701,8,1,78,1,0
64067701,9,1,1,1,0
64067701,10,1,50,0,50
64067701,11,2,35,0,35
64067701,12,2,58,1,0
64067701,13,2,29,0,29
64067701,14,2,22,1,0
64067701,15,2,45,0,45
64067701,16,2,65,0,65
64067701,17,2,13,1,0
64067701,18,2,55,1,0
64067701,19,2,34,0,34
64067701,20,2,49,1,0
64067701,21,3,20,0,20
64067701,22,3,82,0,82
64067701,23,3,36,0,36
64067701,24,3,81,0,81
64067701,25,3,45,0,45
64067701,26,3,33,1,0
64067701,27,3,50,0,50
64067701,28,3,94,0,94
64067701,29,3,55,0,55
64067701,30,3,30,1,0
64068201,1,1,81,1,0
64068201,2,1,78,0,78
64068201,3,1,67,1,0
64068201,4,1,50,0,50
64068201,5,1,28,1,0
64068201,6,1,36,0,36
64068201,7,1,54,0,54
64068201,8,1,22,1,0
64068201,9,1,36,0,36
64068201,10,1,40,0,40
64068201,11,2,45,0,45
64068201,12,2,37,0,37
64068201,13,2,24,0,24
64068201,14,2,60,0,60
64068201,15,2,33,1,0
64068201,16,2,30,1,0
64068201,17,2,26,0,26
64068201,18,2,40,0,40
64068201,19,2,50,0,50
64068201,20,2,25,0,25
64068201,21,3,50,0,50
64068201,22,3,39,0,39
64068201,23,3,50,1,0
64068201,24,3,37,1,0
64068201,25,3,21,0,21
64068201,26,3,13,1,0
64068201,27,3,45,0,45
64068201,28,3,1,1,0
64068201,29,3,18,1,0
64068201,30,3,11,0,11
64069001,1,1,13,0,13
64069001,2,1,23,0,23
64069001,3,1,22,1,0
64069001,4,1,25,0,25
64069001,5,1,30,0,30
64069001,6,1,33,1,0
64069001,7,1,25,0,25
64069001,8,1,1,1,0
64069001,9,1,25,0,25
64069001,10,1,30,0,30
64069001,11,2,22,0,22
64069001,12,2,25,0,25
64069001,13,2,30,0,30
64069001,14,2,13,1,0
64069001,15,2,28,0,28
64069001,16,2,33,0,33
64069001,17,2,30,0,30
64069001,18,2,25,0,25
64069001,19,2,30,0,30
64069001,20,2,28,1,0
64069001,21,3,25,0,25
64069001,22,3,30,0,30
64069001,23,3,30,0,30
64069001,24,3,30,0,30
64069001,25,3,25,0,25
64069001,26,3,18,0,18
64069001,27,3,25,0,25
64069001,28,3,25,0,25
64069001,29,3,35,0,35
64069001,30,3,18,1,0
64069401,1,1,17,0,17
64069401,2,1,45,0,45
64069401,3,1,58,1,0
64069401,4,1,13,1,0
64069401,5,1,28,0,28
64069401,6,1,37,1,0
64069401,7,1,35,0,35
64069401,8,1,1,1,0
64069401,9,1,25,0,25
64069401,10,1,33,0,33
64069401,11,2,31,0,31
64069401,12,2,31,0,31
64069401,13,2,35,0,35
64069401,14,2,40,0,40
64069401,15,2,41,0,41
64069401,16,2,18,1,0
64069401,17,2,35,0,35
64069401,18,2,40,0,40
64069401,19,2,39,0,39
64069401,20,2,40,0,40
64069401,21,3,45,0,45
64069401,22,3,47,1,0
64069401,23,3,43,0,43
64069401,24,3,30,1,0
64069401,25,3,35,0,35
64069401,26,3,40,0,40
64069401,27,3,41,0,41
64069401,28,3,22,1,0
64069401,29,3,28,1,0
64069401,30,3,31,0,31
64069501,1,1,50,0,50
64069501,2,1,67,1,0
64069501,3,1,58,1,0
64069501,4,1,51,0,51
64069501,5,1,60,0,60
64069501,6,1,66,0,66
64069501,7,1,47,1,0
64069501,8,1,18,1,0
64069501,9,1,30,1,0
64069501,10,1,43,0,43
64069501,11,2,50,1,0
64069501,12,2,49,0,49
64069501,13,2,39,0,39
64069501,14,2,48,0,48
64069501,15,2,28,1,0
64069501,16,2,1,1,0
64069501,17,2,50,0,50
64069501,18,2,37,1,0
64069501,19,2,55,0,55
64069501,20,2,60,0,60
64069501,21,3,58,0,58
64069501,22,3,47,0,47
64069501,23,3,49,1,0
64069501,24,3,55,1,0
64069501,25,3,50,0,50
64069501,26,3,13,1,0
64069501,27,3,33,1,0
64069501,28,3,22,1,0
64069501,29,3,24,0,24
64069501,30,3,50,0,50
64069601,1,1,79,1,0
64069601,2,1,28,1,0
64069601,3,1,35,0,35
64069601,4,1,48,0,48
64069601,5,1,56,0,56
64069601,6,1,33,1,0
64069601,7,1,53,0,53
64069601,8,1,36,0,36
64069601,9,1,37,1,0
64069601,10,1,13,1,0
64069601,11,2,36,0,36
64069601,12,2,46,0,46
64069601,13,2,1,1,0
64069601,14,2,28,0,28
64069601,15,2,43,0,43
64069601,16,2,44,0,44
64069601,17,2,49,1,0
64069601,18,2,22,0,22
64069601,19,2,18,1,0
64069601,20,2,25,0,25
64069601,21,3,30,1,0
64069601,22,3,28,0,28
64069601,23,3,35,0,35
64069601,24,3,22,1,0
64069601,25,3,38,0,38
64069601,26,3,29,0,29
64069601,27,3,33,0,33
64069601,28,3,37,0,37
64069601,29,3,40,0,40
64069601,30,3,28,0,28
64070201,1,1,12,0,12
64070201,2,1,35,0,35
64070201,3,1,39,0,39
64070201,4,1,50,0,50
64070201,5,1,60,0,60
64070201,6,1,50,1,0
64070201,7,1,38,0,38
64070201,8,1,18,0,18
64070201,9,1,30,0,30
64070201,10,1,48,0,48
64070201,11,2,49,0,49
64070201,12,2,28,0,28
64070201,13,2,60,0,60
64070201,14,2,37,0,37
64070201,15,2,17,0,17
64070201,16,2,33,1,0
64070201,17,2,1,1,0
64070201,18,2,8,0,8
64070201,19,2,27,0,27
64070201,20,2,15,0,15
64070201,21,3,8,0,8
64070201,22,3,8,0,8
64070201,23,3,22,1,0
64070201,24,3,15,0,15
64070201,25,3,25,0,25
64070201,26,3,5,0,5
64070201,27,3,26,0,26
64070201,28,3,41,0,41
64070201,29,3,13,1,0
64070201,30,3,15,0,15
64070601,1,1,20,0,20
64070601,2,1,28,1,0
64070601,3,1,25,0,25
64070601,4,1,25,0,25
64070601,5,1,30,0,30
64070601,6,1,30,0,30
64070601,7,1,32,0,32
64070601,8,1,33,1,0
64070601,9,1,26,0,26
64070601,10,1,30,0,30
64070601,11,2,32,0,32
64070601,12,2,30,0,30
64070601,13,2,32,0,32
64070601,14,2,32,0,32
64070601,15,2,32,0,32
64070601,16,2,30,1,0
64070601,17,2,13,1,0
64070601,18,2,20,0,20
64070601,19,2,26,0,26
64070601,20,2,26,0,26
64070601,21,3,28,0,28
64070601,22,3,28,0,28
64070601,23,3,30,0,30
64070601,24,3,1,1,0
64070601,25,3,26,0,26
64070601,26,3,28,0,28
64070601,27,3,18,1,0
64070601,28,3,30,0,30
64070601,29,3,30,0,30
64070601,30,3,22,1,0
64071401,1,1,28,1,0
64071401,2,1,10,0,10
64071401,3,1,18,0,18
64071401,4,1,22,0,22
64071401,5,1,33,0,33
64071401,6,1,31,0,31
64071401,7,1,18,1,0
64071401,8,1,1,1,0
64071401,9,1,27,0,27
64071401,10,1,27,0,27
64071401,11,2,35,0,35
64071401,12,2,30,0,30
64071401,13,2,31,0,31
64071401,14,2,34,0,34
64071401,15,2,37,0,37
64071401,16,2,39,0,39
64071401,17,2,56,0,56
64071401,18,2,63,0,63
64071401,19,2,79,0,79
64071401,20,2,67,1,0
64071401,21,3,62,0,62
64071401,22,3,49,1,0
64071401,23,3,65,0,65
64071401,24,3,13,1,0
64071401,25,3,86,0,86
64071401,26,3,73,1,0
64071401,27,3,50,1,0
64071401,28,3,65,0,65
64071401,29,3,22,1,0
64071401,30,3,30,1,0
64072601,1,1,13,0,13
64072601,2,1,17,0,17
64072601,3,1,23,0,23
64072601,4,1,30,0,30
64072601,5,1,41,0,41
64072601,6,1,18,1,0
64072601,7,1,21,0,21
64072601,8,1,23,0,23
64072601,9,1,30,1,0
64072601,10,1,20,0,20
64072601,11,2,24,0,24
64072601,12,2,25,0,25
64072601,13,2,27,0,27
64072601,14,2,30,0,30
64072601,15,2,26,0,26
64072601,16,2,34,0,34
64072601,17,2,28,0,28
64072601,18,2,33,0,33
64072601,19,2,35,0,35
64072601,20,2,37,0,37
64072601,21,3,35,0,35
64072601,22,3,41,0,41
64072601,23,3,43,0,43
64072601,24,3,45,0,45
64072601,25,3,1,1,0
64072601,26,3,48,0,48
64072601,27,3,33,1,0
64072601,28,3,20,0,20
64072601,29,3,13,1,0
64072601,30,3,20,0,20
64072701,1,1,73,1,0
64072701,2,1,50,1,0
64072701,3,1,22,1,0
64072701,4,1,47,0,47
64072701,5,1,13,1,0
64072701,6,1,48,0,48
64072701,7,1,19,0,19
64072701,8,1,30,1,0
64072701,9,1,22,0,22
64072701,10,1,56,0,56
64072701,11,2,46,0,46
64072701,12,2,56,0,56
64072701,13,2,66,0,66
64072701,14,2,21,0,21
64072701,15,2,49,1,0
64072701,16,2,24,0,24
64072701,17,2,45,0,45
64072701,18,2,51,0,51
64072701,19,2,18,1,0
64072701,20,2,75,0,75
64072701,21,3,1,1,0
64072701,22,3,77,0,77
64072701,23,3,15,0,15
64072701,24,3,80,0,80
64072701,25,3,17,0,17
64072701,26,3,28,1,0
64072701,27,3,37,1,0
64072701,28,3,47,0,47
64072701,29,3,47,1,0
64072701,30,3,46,0,46
64072901,1,1,22,1,0
64072901,2,1,20,0,20
64072901,3,1,20,0,20
64072901,4,1,20,0,20
64072901,5,1,21,0,21
64072901,6,1,21,0,21
64072901,7,1,21,0,21
64072901,8,1,1,1,0
64072901,9,1,21,0,21
64072901,10,1,21,0,21
64072901,11,2,20,0,20
64072901,12,2,21,0,21
64072901,13,2,21,0,21
64072901,14,2,18,1,0
64072901,15,2,17,0,17
64072901,16,2,17,0,17
64072901,17,2,17,0,17
64072901,18,2,17,0,17
64072901,19,2,13,1,0
64072901,20,2,20,0,20
64072901,21,3,20,0,20
64072901,22,3,26,0,26
64072901,23,3,26,0,26
64072901,24,3,32,0,32
64072901,25,3,40,0,40
64072901,26,3,38,0,38
64072901,27,3,37,0,37
64072901,28,3,51,0,51
64072901,29,3,44,0,44
64072901,30,3,70,0,70
64073001,1,1,72,1,0
64073001,2,1,50,0,50
64073001,3,1,50,0,50
64073001,4,1,22,1,0
64073001,5,1,55,0,55
64073001,6,1,60,0,60
64073001,7,1,56,1,0
64073001,8,1,40,0,40
64073001,9,1,45,0,45
64073001,10,1,50,0,50
64073001,11,2,65,0,65
64073001,12,2,13,1,0
64073001,13,2,71,0,71
64073001,14,2,85,0,85
64073001,15,2,55,0,55
64073001,16,2,61,1,0
64073001,17,2,28,1,0
64073001,18,2,64,0,64
64073001,19,2,1,1,0
64073001,20,2,30,1,0
64073001,21,3,58,1,0
64073001,22,3,50,1,0
64073001,23,3,43,0,43
64073001,24,3,18,1,0
64073001,25,3,50,0,50
64073001,26,3,60,0,60
64073001,27,3,49,1,0
64073001,28,3,45,0,45
64073001,29,3,33,1,0
64073001,30,3,37,1,0
64073201,1,1,20,0,20
64073201,2,1,23,0,23
64073201,3,1,27,0,27
64073201,4,1,18,1,0
64073201,5,1,16,0,16
64073201,6,1,19,0,19
64073201,7,1,21,0,21
64073201,8,1,19,0,19
64073201,9,1,19,0,19
64073201,10,1,22,0,22
64073201,11,2,19,0,19
64073201,12,2,22,1,0
64073201,13,2,23,0,23
64073201,14,2,25,0,25
64073201,15,2,19,0,19
64073201,16,2,23,0,23
64073201,17,2,21,0,21
64073201,18,2,13,1,0
64073201,19,2,21,0,21
64073201,20,2,18,0,18
64073201,21,3,1,1,0
64073201,22,3,20,0,20
64073201,23,3,21,0,21
64073201,24,3,17,0,17
64073201,25,3,20,0,20
64073201,26,3,23,0,23
64073201,27,3,12,0,12
64073201,28,3,20,0,20
64073201,29,3,16,0,16
64073201,30,3,15,0,15
64073501,1,1,30,1,0
64073501,2,1,1,1,0
64073501,3,1,15,0,15
64073501,4,1,15,0,15
64073501,5,1,25,0,25
64073501,6,1,20,0,20
64073501,7,1,20,0,20
64073501,8,1,25,0,25
64073501,9,1,30,0,30
64073501,10,1,60,0,60
64073501,11,2,45,0,45
64073501,12,2,58,1,0
64073501,13,2,30,0,30
64073501,14,2,22,1,0
64073501,15,2,50,1,0
64073501,16,2,35,0,35
64073501,17,2,40,0,40
64073501,18,2,40,0,40
64073501,19,2,50,0,50
64073501,20,2,13,1,0
64073501,21,3,50,0,50
64073501,22,3,40,0,40
64073501,23,3,18,1,0
64073501,24,3,55,0,55
64073501,25,3,15,0,15
64073501,26,3,35,0,35
64073501,27,3,40,0,40
64073501,28,3,33,1,0
64073501,29,3,15,0,15
64073501,30,3,35,0,35
64075601,1,1,13,0,13
64075601,2,1,61,1,0
64075601,3,1,37,1,0
64075601,4,1,25,0,25
64075601,5,1,13,1,0
64075601,6,1,13,0,13
64075601,7,1,11,0,11
64075601,8,1,17,0,17
64075601,9,1,20,0,20
64075601,10,1,19,0,19
64075601,11,2,27,0,27
64075601,12,2,1,1,0
64075601,13,2,12,0,12
64075601,14,2,31,0,31
64075601,15,2,29,0,29
64075601,16,2,28,0,28
64075601,17,2,28,1,0
64075601,18,2,21,0,21
64075601,19,2,21,0,21
64075601,20,2,37,0,37
64075601,21,3,18,1,0
64075601,22,3,21,0,21
64075601,23,3,25,0,25
64075601,24,3,27,0,27
64075601,25,3,30,0,30
64075601,26,3,35,0,35
64075601,27,3,38,0,38
64075601,28,3,28,0,28
64075601,29,3,31,0,31
64075601,30,3,26,0,26
64075801,1,1,54,0,54
64075801,2,1,47,1,0
64075801,3,1,70,0,70
64075801,4,1,58,1,0
64075801,5,1,45,0,45
64075801,6,1,28,1,0
64075801,7,1,33,1,0
64075801,8,1,32,0,32
64075801,9,1,60,0,60
64075801,10,1,65,0,65
64075801,11,2,70,0,70
64075801,12,2,84,0,84
64075801,13,2,22,1,0
64075801,14,2,85,0,85
64075801,15,2,128,1,0
64075801,16,2,95,1,0
64075801,17,2,1,1,0
64075801,18,2,70,1,0
64075801,19,2,50,0,50
64075801,20,2,37,1,0
64075801,21,3,50,0,50
64075801,22,3,50,1,0
64075801,23,3,13,1,0
64075801,24,3,55,0,55
64075801,25,3,18,1,0
64075801,26,3,30,1,0
64075801,27,3,55,0,55
64075801,28,3,73,1,0
64075801,29,3,50,0,50
64075801,30,3,49,1,0
64076301,1,1,9,0,9
64076301,2,1,18,0,18
64076301,3,1,37,1,0
64076301,4,1,25,0,25
64076301,5,1,33,0,33
64076301,6,1,18,1,0
64076301,7,1,13,1,0
64076301,8,1,8,0,8
64076301,9,1,20,0,20
64076301,10,1,25,0,25
64076301,11,2,28,0,28
64076301,12,2,31,0,31
64076301,13,2,34,0,34
64076301,14,2,42,0,42
64076301,15,2,1,1,0
64076301,16,2,25,0,25
64076301,17,2,36,0,36
64076301,18,2,56,0,56
64076301,19,2,28,1,0
64076301,20,2,30,1,0
64076301,21,3,34,0,34
64076301,22,3,22,1,0
64076301,23,3,42,0,42
64076301,24,3,48,0,48
64076301,25,3,56,1,0
64076301,26,3,39,0,39
64076301,27,3,45,0,45
64076301,28,3,52,0,52
64076301,29,3,58,1,0
64076301,30,3,62,0,62
64079401,2,1,49,1,0
64079401,3,1,18,1,0
64079401,4,1,64,0,64
64079401,5,1,64,0,64
64079401,6,1,55,1,0
64079401,7,1,1,1,0
64079401,8,1,64,0,64
64079401,9,1,64,0,64
64079401,10,1,64,0,64
64079401,11,2,30,1,0
64079401,12,2,64,0,64
64079401,13,2,50,1,0
64079401,14,2,64,0,64
64079401,15,2,28,1,0
64079401,16,2,37,1,0
64079401,17,2,64,0,64
64079401,18,2,13,1,0
64079401,19,2,47,1,0
64079401,20,2,64,0,64
64079401,21,3,22,1,0
64079401,22,3,33,1,0
64079401,23,3,58,1,0
64079401,24,3,64,0,64
64079401,25,3,64,0,64
64079401,26,3,61,1,0
64079401,27,3,64,0,64
64079401,28,3,64,0,64
64079401,29,3,64,0,64
64079401,30,3,64,0,64
64079601,1,1,95,1,0
64079601,2,1,56,1,0
64079601,3,1,28,1,0
64079601,4,1,81,1,0
64079601,5,1,1,1,0
64079601,6,1,58,1,0
64079601,7,1,33,1,0
64079601,8,1,37,1,0
64079601,9,1,13,1,0
64079601,10,1,30,0,30
64079601,11,2,40,0,40
64079601,12,2,40,0,40
64079601,13,2,40,0,40
64079601,14,2,40,0,40
64079601,15,2,50,0,50
64079601,16,2,50,0,50
64079601,17,2,50,0,50
