"partid","MTr","MTr.1","MTr.2","MTr.3","dif.perc.bound","dif.amb.fx.bound","dif.risk.fx.bound","dif.amb.fx.bias","dif.risk.fx.bias"
68008901,0.717661691542289,0.735074626865671,0.701492537313433,0.716417910447761,0.21375,-0.084541,0.018828,-0.16639,-0.16639
68009001,0.725124378109453,0.742537313432836,0.712686567164179,0.720149253731344,0.29516,-0.071786,-0.035809,0.054613,0.054613
68009101,0.67910447761194,0.67910447761194,0.667910447761194,0.690298507462687,0.49866,-0.25687,-0.072858,-0.11777,-0.11777
68009201,0.758706467661691,0.772388059701492,0.764925373134329,0.738805970149254,0.34328,-0.12246,0.026333,-0.22999,-0.22999
68009401,0.699004975124378,0.705223880597015,0.682835820895523,0.708955223880597,0.18047,0.089953,-0.13104,0.18107,0.18107
68009501,0.761194029850746,0.75,0.761194029850746,0.772388059701492,0.18495,-0.061952,0.061878,-0.14375,-0.14375
68009601,0.715174129353234,0.712686567164179,0.720149253731344,0.712686567164179,0.33355,-0.14911,-0.013492,-0.056439,-0.056439
68009701,0.751243781094527,0.764925373134329,0.731343283582089,0.757462686567164,0.2214,0.047042,-0.097926,-0.099536,-0.099536
68009801,0.75497512437811,0.783582089552239,0.75,0.731343283582089,0.243,-0.02578,-0.060682,-0.028135,-0.028135
68009901,0.742537313432836,0.720149253731344,0.764925373134329,0.742537313432836,0.19378,0.0071731,-0.017089,-0.28871,-0.28871
68010001,0.676616915422885,0.671641791044776,0.686567164179104,0.671641791044776,0.12696,0.074575,-0.0063012,-0.11824,-0.11824
68010101,0.706467661691543,0.712686567164179,0.720149253731344,0.686567164179104,0.11731,0.020151,-0.040999,0.016732,0.016732
68010201,0.710199004975125,0.701492537313433,0.712686567164179,0.716417910447761,0.35079,-0.052185,-0.057938,0.0075105,0.0075105
68010301,0.751243781094527,0.764925373134329,0.738805970149254,0.75,0.3415,-0.053933,-0.020877,0.028977,0.028977
68010401,0.748756218905473,0.735074626865671,0.738805970149254,0.772388059701492,0.094045,-0.018089,0.0042279,0.010728,0.010728
68010501,0.742537313432836,0.735074626865671,0.75,0.742537313432836,0.28843,0.10165,-0.009941,0.05403,0.05403
68010601,0.747512437810945,0.716417910447761,0.735074626865671,0.791044776119403,0.13367,0.0017738,-0.0027575,0.20936,0.20936
68010701,0.761194029850746,0.772388059701492,0.75,0.761194029850746,0.13684,-0.034735,-0.00066212,-0.04846,-0.04846
68010801,0.715174129353234,0.731343283582089,0.690298507462687,0.723880597014925,0.091503,0.025934,0.0022674,-0.08319,-0.08319
68010901,0.712686567164179,0.731343283582089,0.708955223880597,0.697761194029851,0.17934,-0.0057784,-0.0085845,-0.12126,-0.12126
68011001,0.740049751243781,0.742537313432836,0.75,0.727611940298508,0.33088,-0.10726,-0.021207,0.14603,0.14603
68011101,0.741293532338309,0.731343283582089,0.738805970149254,0.753731343283582,0.34214,-0.070794,0.062233,-0.16676,-0.16676
68011201,0.75,0.738805970149254,0.746268656716418,0.764925373134329,0.29254,-0.048046,-0.05363,0.077338,0.077338
68011301,0.621890547263682,0.604477611940298,0.626865671641791,0.634328358208955,0.3837,-0.13908,-0.022494,0.011099,0.011099
68011401,0.715174129353234,0.675373134328358,0.701492537313433,0.768656716417911,0.35143,-0.069692,0.097688,-0.05719,-0.05719
68011501,0.748756218905473,0.75,0.742537313432836,0.753731343283582,0.25869,-0.072532,0.07613,0.086987,0.086987
68011601,0.748756218905473,0.727611940298508,0.764925373134329,0.753731343283582,0.18753,-0.01604,-0.0020866,-0.0030778,-0.0030778
68011701,0.732587064676617,0.735074626865671,0.731343283582089,0.731343283582089,0.16677,-0.036791,0.019522,-0.20027,-0.20027
68011801,0.77363184079602,0.768656716417911,0.768656716417911,0.783582089552239,0.16593,0.049597,0.050784,0.031047,0.031047
68011901,0.733830845771144,0.738805970149254,0.742537313432836,0.720149253731344,0.27265,-0.039352,-0.038663,0.053756,0.053756
68012101,0.712686567164179,0.701492537313433,0.701492537313433,0.735074626865671,0.35803,0.0085823,-0.13354,-0.081697,-0.081697
68012201,0.74502487562189,0.738805970149254,0.738805970149254,0.757462686567164,0.32416,-0.16169,-0.036121,0.097115,0.097115
68012301,0.728855721393035,0.738805970149254,0.716417910447761,0.731343283582089,0.35307,-0.12191,0.05596,-0.028067,-0.028067
68012401,0.771144278606965,0.787313432835821,0.764925373134329,0.761194029850746,0.19659,0.0018862,-0.077747,0.090537,0.090537
68012501,0.733830845771144,0.705223880597015,0.731343283582089,0.764925373134329,0.14161,-0.033317,0.00074576,0.16302,0.16302
68012601,0.747512437810945,0.757462686567164,0.746268656716418,0.738805970149254,0.48809,-0.22777,-0.064716,0.005204,0.005204
68012701,0.743781094527363,0.697761194029851,0.727611940298508,0.805970149253731,0.2279,-0.00092536,0.017503,-0.015732,-0.015732
68012901,0.740049751243781,0.738805970149254,0.75,0.731343283582089,0.27872,-0.1142,0.084044,0.32467,0.32467
68013001,0.743781094527363,0.720149253731344,0.75,0.761194029850746,0.2529,-0.096486,-0.017727,0.090253,0.090253
68013101,0.741293532338309,0.753731343283582,0.731343283582089,0.738805970149254,0.28135,-0.080069,-0.054897,-0.0045264,-0.0045264
68013201,0.67910447761194,0.735074626865671,0.67910447761194,0.623134328358209,0.35744,-0.11779,0.094629,-0.19266,-0.19266
68013501,0.741293532338309,0.742537313432836,0.731343283582089,0.75,0.3729,-0.1005,0.010608,0.12319,0.12319
68013601,0.748756218905473,0.772388059701492,0.727611940298508,0.746268656716418,0.25931,-0.079416,0.0060581,0.062557,0.062557
68013801,0.752487562189055,0.738805970149254,0.761194029850746,0.757462686567164,0.17896,-0.029056,-0.01711,0.020808,0.020808
68013901,0.748756218905473,0.753731343283582,0.746268656716418,0.746268656716418,0.27724,0.0065946,-0.11677,-0.068529,-0.068529
68014101,0.732587064676617,0.746268656716418,0.727611940298508,0.723880597014925,0.4275,-0.16823,0.18844,0.021868,0.021868
68014201,0.762437810945274,0.776119402985074,0.753731343283582,0.757462686567164,0.13831,-0.032044,-0.0076953,-0.10124,-0.10124
68014301,0.781094527363184,0.712686567164179,0.832089552238806,0.798507462686567,0.12181,0.027054,-0.03885,-0.38466,-0.38466
68014401,0.746268656716418,0.746268656716418,0.764925373134329,0.727611940298508,0.11273,-0.017333,0.009432,0.11478,0.11478
68014501,0.747512437810945,0.761194029850746,0.753731343283582,0.727611940298508,0.3651,-0.13777,-0.029751,0.04259,0.04259
68014601,0.756218905472637,0.746268656716418,0.753731343283582,0.768656716417911,0.24534,0.012776,0.080943,-0.023839,-0.023839
68014701,0.747512437810945,0.746268656716418,0.746268656716418,0.75,0.33753,-0.074439,0.061219,0.045942,0.045942
68014801,0.74502487562189,0.742537313432836,0.757462686567164,0.735074626865671,0.17677,0.02981,0.043577,-0.10618,-0.10618
68014901,0.764925373134329,0.772388059701492,0.772388059701492,0.75,0.51841,-0.10828,0.049721,-0.12059,-0.12059
68015001,0.740049751243781,0.716417910447761,0.746268656716418,0.757462686567164,0.19233,0.0015636,0.021426,0.078204,0.078204
68015101,0.654228855721393,0.675373134328358,0.634328358208955,0.652985074626866,0.37121,-0.13126,0.13645,0.32155,0.32155
68015201,0.70771144278607,0.701492537313433,0.694029850746269,0.727611940298508,0.23351,-0.029644,-0.0037721,0.18428,0.18428
68015301,0.740049751243781,0.716417910447761,0.753731343283582,0.75,0.19553,0.20395,-0.2125,-0.11273,-0.11273
68015401,0.691542288557214,0.690298507462687,0.694029850746269,0.690298507462687,0.41256,-0.090765,-0.057734,-0.12898,-0.12898
68015501,0.751243781094527,0.746268656716418,0.753731343283582,0.753731343283582,0.18611,0.10711,0.052397,0.12349,0.12349
68015601,0.701492537313433,0.701492537313433,0.708955223880597,0.694029850746269,0.24832,-0.018253,-0.054045,0.035039,0.035039
68015701,0.75,0.787313432835821,0.727611940298508,0.735074626865671,0.18377,-0.017535,-0.016068,0.25868,0.25868
68015801,0.732587064676617,0.697761194029851,0.779850746268657,0.720149253731344,0.17168,0.081229,-0.079248,0.030571,0.030571
68015901,0.759950248756219,0.757462686567164,0.753731343283582,0.768656716417911,0.3185,0.012265,-0.06299,-0.0034802,-0.0034802
68016001,0.728855721393035,0.761194029850746,0.701492537313433,0.723880597014925,0.26048,-0.024044,0.053419,0.085572,0.085572
68016101,0.768656716417911,0.824626865671642,0.705223880597015,0.776119402985074,0.23409,-0.1115,-0.010058,0.23032,0.23032
68016201,0.759950248756219,0.787313432835821,0.727611940298508,0.764925373134329,0.10976,0.0016912,0.015269,0.094143,0.094143
68016301,0.741293532338309,0.738805970149254,0.738805970149254,0.746268656716418,0.11816,-0.0020304,-0.0070274,0.17168,0.17168
68016401,0.75,0.753731343283582,0.742537313432836,0.753731343283582,0.23578,0.043285,0.045637,0.14453,0.14453
68016501,0.757462686567164,0.768656716417911,0.768656716417911,0.735074626865671,0.29283,-0.093478,0.019578,-0.0017685,-0.0017685
68016601,0.753731343283582,0.753731343283582,0.761194029850746,0.746268656716418,0.17774,0.0012991,0.023319,0.071269,0.071269
68016701,0.752487562189055,0.75,0.746268656716418,0.761194029850746,0.24385,-0.0043346,-0.073869,0.20371,0.20371
68016801,0.747512437810945,0.708955223880597,0.75,0.783582089552239,0.21545,-0.064746,0.022807,0.059331,0.059331
68016901,0.748756218905473,0.783582089552239,0.738805970149254,0.723880597014925,0.15075,-0.0062274,-0.036026,-0.064791,-0.064791
68017001,0.742537313432836,0.764925373134329,0.720149253731344,0.742537313432836,0.3195,-0.081781,-0.083249,-0.0093103,-0.0093103
68017101,0.748756218905473,0.75,0.75,0.746268656716418,0.24825,-0.05162,-0.0098252,-0.014729,-0.014729
68017201,0.756218905472637,0.757462686567164,0.768656716417911,0.742537313432836,0.28327,-0.085348,-0.062552,0.15026,0.15026
68017301,0.751243781094527,0.753731343283582,0.768656716417911,0.731343283582089,0.36184,-0.18436,-0.0099183,0.12304,0.12304
68017601,0.748756218905473,0.720149253731344,0.772388059701492,0.753731343283582,0.23266,-0.048712,-0.02902,0.034142,0.034142
68017701,0.762437810945274,0.75,0.768656716417911,0.768656716417911,0.35901,-0.18825,0.068177,0.045382,0.045382
68017801,0.743781094527363,0.720149253731344,0.746268656716418,0.764925373134329,0.23828,-0.082414,0.0028577,-0.10917,-0.10917
68017901,0.730099502487562,0.731343283582089,0.720149253731344,0.738805970149254,0.47012,-0.19898,-0.053487,0.19757,0.19757
68018001,0.730099502487562,0.742537313432836,0.716417910447761,0.731343283582089,0.15368,-0.011363,0.024782,-0.11718,-0.11718
68018101,0.758706467661691,0.764925373134329,0.746268656716418,0.764925373134329,0.2427,-0.051311,0.0010287,-0.084504,-0.084504
68018201,0.733830845771144,0.738805970149254,0.723880597014925,0.738805970149254,0.27212,-0.0705,0.085885,-0.021893,-0.021893
68018401,0.742537313432836,0.742537313432836,0.746268656716418,0.738805970149254,0.3806,-0.19349,0.016716,0.095852,0.095852
68018501,0.717661691542289,0.701492537313433,0.720149253731344,0.731343283582089,0.20836,0.083246,-0.052206,-0.057081,-0.057081
68018601,0.728855721393035,0.753731343283582,0.712686567164179,0.720149253731344,0.4105,-0.058816,-0.14682,0.0098744,0.0098744
68018701,0.756218905472637,0.742537313432836,0.787313432835821,0.738805970149254,0.22183,0.073003,-0.060428,-0.052017,-0.052017
68018801,0.722636815920398,0.697761194029851,0.727611940298508,0.742537313432836,0.15923,-0.0074208,-0.0073567,0.0086116,0.0086116
68018901,0.768656716417911,0.779850746268657,0.794776119402985,0.731343283582089,0.21135,-0.085809,0.0088533,0.004095,0.004095
68019001,0.794776119402985,0.742537313432836,0.813432835820896,0.828358208955224,0.19823,0.1435,-0.11895,-0.16465,-0.16465
68019201,0.690298507462687,0.652985074626866,0.716417910447761,0.701492537313433,0.1175,-0.018361,0.038647,-0.12386,-0.12386
68019301,0.72139303482587,0.735074626865671,0.701492537313433,0.727611940298508,0.32352,-0.018609,-0.14271,0.29206,0.29206
68019401,0.747512437810945,0.75,0.705223880597015,0.787313432835821,0.23531,0.006877,-0.038635,0.02958,0.02958
68019501,0.758706467661691,0.753731343283582,0.764925373134329,0.757462686567164,0.23573,0.02552,0.040074,0.19184,0.19184
68019601,0.781094527363184,0.783582089552239,0.75,0.809701492537313,0.13766,0.087506,-0.054128,0.08383,0.08383
68019701,0.736318407960199,0.727611940298508,0.723880597014925,0.757462686567164,0.55918,-0.33717,0.0019199,0.035149,0.035149
68019901,0.706467661691543,0.708955223880597,0.686567164179104,0.723880597014925,0.25594,0.017294,-0.012538,-0.012543,-0.012543
68020101,0.706467661691543,0.720149253731344,0.682835820895523,0.716417910447761,0.28877,-0.03429,0.0060344,0.02418,0.02418
68020201,0.701492537313433,0.716417910447761,0.727611940298508,0.66044776119403,0.32192,-0.16045,-0.021893,0.09154,0.09154
68020301,0.717661691542289,0.716417910447761,0.720149253731344,0.716417910447761,0.22328,-0.067597,-0.010213,0.15817,0.15817
68020401,0.743781094527363,0.742537313432836,0.761194029850746,0.727611940298508,0.28026,-0.10891,-0.020895,0.14348,0.14348
68020601,0.742537313432836,0.694029850746269,0.791044776119403,0.742537313432836,0.13948,-0.040346,-0.00018933,0.014993,0.014993
68020801,0.74502487562189,0.757462686567164,0.742537313432836,0.735074626865671,0.17313,0.10059,-0.04119,0.13658,0.13658
68020901,0.75497512437811,0.779850746268657,0.731343283582089,0.753731343283582,0.3366,0.027272,-0.071435,0.048642,0.048642
68021001,0.74502487562189,0.753731343283582,0.723880597014925,0.757462686567164,0.24146,-0.008613,-0.020056,0.063506,0.063506
68021101,0.718905472636816,0.772388059701492,0.686567164179104,0.69776119402985,0.32215,-0.087339,0.018794,-0.13184,-0.13184
68021201,0.733830845771144,0.761194029850746,0.720149253731344,0.720149253731344,0.095553,0.0051633,-0.0024851,-0.056879,-0.056879
68021301,0.741293532338309,0.746268656716418,0.723880597014925,0.753731343283582,0.23404,-0.017507,0.095308,0.0037181,0.0037181
68021401,0.741293532338309,0.783582089552239,0.697761194029851,0.742537313432836,0.20732,-0.023913,-0.0085024,0.049884,0.049884
68021501,0.735074626865671,0.742537313432836,0.75,0.712686567164179,0.24746,-0.056898,-0.0098931,0.02508,0.02508
68021601,0.742537313432836,0.686567164179104,0.772388059701492,0.768656716417911,0.10664,0.010645,0.049816,0.17349,0.17349
68021701,0.72139303482587,0.761194029850746,0.708955223880597,0.694029850746269,0.35818,-0.13236,0.0231,-0.086613,-0.086613
68021801,0.772388059701492,0.772388059701492,0.783582089552239,0.761194029850746,0.30851,-0.024483,0.050097,-0.13246,-0.13246
68021901,0.733830845771144,0.731343283582089,0.723880597014925,0.746268656716418,0.15516,0.027108,-0.02944,0.16808,0.16808
68022001,0.748756218905473,0.735074626865671,0.75,0.761194029850746,0.12745,-0.0075546,-0.0089269,0.026609,0.026609
68022101,0.756218905472637,0.768656716417911,0.768656716417911,0.731343283582089,0.20366,-0.0059671,-0.057342,0.14477,0.14477
68022201,0.747512437810945,0.764925373134329,0.723880597014925,0.753731343283582,0.15839,0.039873,-0.072453,0.31281,0.31281
68022301,0.700248756218905,0.738805970149254,0.67910447761194,0.682835820895523,0.21056,0.061769,-0.076638,0.0048035,0.0048035
68022401,0.737562189054726,0.742537313432836,0.735074626865671,0.735074626865671,0.2695,-0.033411,0.023782,0.10679,0.10679
68022501,0.736318407960199,0.753731343283582,0.727611940298508,0.727611940298508,0.21578,-0.0099246,-0.039812,0.14768,0.14768
68022601,0.748756218905473,0.753731343283582,0.738805970149254,0.753731343283582,0.21428,-0.041397,-0.0027413,0.048754,0.048754
68022701,0.72139303482587,0.75,0.697761194029851,0.716417910447761,0.32065,0.072591,-0.18452,0.043535,0.043535
68022801,0.768656716417911,0.794776119402985,0.742537313432836,0.768656716417911,0.097644,0.014185,-0.018341,0.023566,0.023566
68022901,0.75,0.716417910447761,0.772388059701492,0.761194029850746,0.21054,-0.037743,0.032599,-0.06715,-0.06715
68023001,0.70771144278607,0.690298507462687,0.682835820895523,0.75,0.12427,0.0036566,-0.0060582,0.19483,0.19483
68023101,0.752487562189055,0.757462686567164,0.738805970149254,0.761194029850746,0.34714,-0.11218,0.016129,0.06968,0.06968
68023201,0.728855721393035,0.753731343283582,0.67910447761194,0.753731343283582,0.1346,0.037769,-0.038255,0.022026,0.022026
68023301,0.737562189054726,0.723880597014925,0.742537313432836,0.746268656716418,0.2604,-0.098377,-0.026904,0.02204,0.02204
68023401,0.763681592039801,0.735074626865671,0.783582089552239,0.772388059701492,0.44895,-0.24076,0.038602,-0.036614,-0.036614
68023501,0.72636815920398,0.757462686567164,0.720149253731344,0.701492537313433,0.32857,-0.012351,-0.080044,0.099734,0.099734
68023801,0.736318407960199,0.731343283582089,0.746268656716418,0.731343283582089,0.40435,-0.12705,-0.035282,0.060677,0.060677
68023901,0.746268656716418,0.746268656716418,0.731343283582089,0.761194029850746,0.22873,-0.025762,-0.041351,0.10257,0.10257
68024001,0.730099502487562,0.716417910447761,0.742537313432836,0.731343283582089,0.41979,0.072184,-0.22532,0.076058,0.076058
68024101,0.766169154228856,0.772388059701492,0.772388059701492,0.753731343283582,0.11086,-0.0074976,-0.0018963,0.40503,0.40503
68024201,0.743781094527363,0.761194029850746,0.708955223880597,0.761194029850746,0.18214,-0.066206,0.011648,0.10793,0.10793
68024401,0.731343283582089,0.742537313432836,0.727611940298508,0.723880597014925,0.18485,0.057359,-0.060237,0.051117,0.051117
68024501,0.725124378109453,0.694029850746269,0.761194029850746,0.720149253731344,0.17793,0.0079948,-0.074656,-0.20213,-0.20213
68024601,0.757462686567164,0.772388059701492,0.738805970149254,0.761194029850746,0.33672,0.0071986,-0.012364,0.12341,0.12341
68024701,0.799751243781095,0.817164179104477,0.809701492537313,0.772388059701492,0.3807,-0.11263,-0.088147,-0.079095,-0.079095
68024801,0.752487562189055,0.757462686567164,0.757462686567164,0.742537313432836,0.21527,-0.027949,-0.011538,-0.050296,-0.050296
68025001,0.766169154228856,0.757462686567164,0.761194029850746,0.779850746268657,0.30004,0.00043762,-0.1131,-0.048861,-0.048861
68025101,0.740049751243781,0.731343283582089,0.742537313432836,0.746268656716418,0.22362,0.016006,0.068368,-0.0063914,-0.0063914
68025201,0.747512437810945,0.712686567164179,0.794776119402985,0.735074626865671,0.26245,-0.13629,0.0049931,0.28988,0.28988
68025301,0.740049751243781,0.716417910447761,0.75,0.753731343283582,0.24214,0.055336,0.076302,-0.19576,-0.19576
68025401,0.720149253731344,0.742537313432836,0.723880597014925,0.694029850746269,0.29486,-0.15295,0.038739,-0.020245,-0.020245
68025501,0.738805970149254,0.731343283582089,0.720149253731344,0.764925373134329,0.28899,-0.12032,0.01489,0.04096,0.04096
68025701,0.743781094527363,0.742537313432836,0.75,0.738805970149254,0.27881,-0.015657,-0.012945,0.029592,0.029592
68025801,0.733830845771144,0.742537313432836,0.738805970149254,0.720149253731344,0.33217,-0.138,-0.057408,0.047623,0.047623
68025901,0.746268656716418,0.731343283582089,0.738805970149254,0.768656716417911,0.24812,-0.018582,-0.067969,-0.022327,-0.022327
68026001,0.70771144278607,0.727611940298508,0.69776119402985,0.69776119402985,0.2017,-0.081931,-0.0062463,0.079638,0.079638
68026101,0.728855721393035,0.75,0.742537313432836,0.694029850746269,0.25019,-0.021735,-0.050935,0.059505,0.059505
68026201,0.75,0.742537313432836,0.746268656716418,0.761194029850746,0.37853,-0.048874,-0.079663,-0.12138,-0.12138
68026301,0.766169154228856,0.746268656716418,0.791044776119403,0.761194029850746,0.2617,0.056584,-0.052207,-0.083951,-0.083951
68026401,0.767412935323383,0.776119402985074,0.768656716417911,0.757462686567164,0.22718,0.1624,-0.17054,-0.0036294,-0.0036294
68026501,0.713930348258706,0.705223880597015,0.753731343283582,0.682835820895523,0.31075,-0.12744,-0.036657,-0.15458,-0.15458
68026601,0.762437810945274,0.768656716417911,0.764925373134329,0.753731343283582,0.25013,-0.076828,0.070658,-0.034889,-0.034889
68026801,0.738805970149254,0.75,0.735074626865671,0.731343283582089,0.23328,-0.037907,0.050442,0.061814,0.061814
68026901,0.751243781094527,0.75,0.757462686567164,0.746268656716418,0.27036,0.38497,-0.36398,0.10687,0.10687
68027001,0.731343283582089,0.794776119402985,0.649253731343284,0.75,0.20963,-0.056752,-0.017977,0.25079,0.25079
68027101,0.752487562189055,0.738805970149254,0.761194029850746,0.757462686567164,0.17096,0.15657,-0.11717,-0.1963,-0.1963
68027201,0.717661691542289,0.708955223880597,0.723880597014925,0.720149253731344,0.32727,-0.08369,0.075054,0.060984,0.060984
68027301,0.728855721393035,0.723880597014925,0.720149253731344,0.742537313432836,0.12227,-0.052394,0.04837,-0.17944,-0.17944
68027401,0.743781094527363,0.742537313432836,0.746268656716418,0.742537313432836,0.38011,-0.019909,0.022657,0.033515,0.033515
68027601,0.747512437810945,0.75,0.753731343283582,0.738805970149254,0.48385,-0.21597,-0.086135,0.087566,0.087566
68027701,0.735074626865671,0.738805970149254,0.708955223880597,0.757462686567164,0.21066,0.03295,-0.034849,-0.11904,-0.11904
68027901,0.733830845771144,0.738805970149254,0.746268656716418,0.716417910447761,0.20678,0.079912,-0.076957,0.17148,0.17148
68028001,0.758706467661691,0.742537313432836,0.764925373134329,0.768656716417911,0.19163,0.053335,0.02741,0.037914,0.037914
68028101,0.75,0.75,0.761194029850746,0.738805970149254,0.302,-0.037181,0.052865,0.051803,0.051803
68028201,0.72139303482587,0.675373134328358,0.742537313432836,0.746268656716418,0.24515,-0.05919,0.11153,0.013184,0.013184
68028301,0.741293532338309,0.746268656716418,0.735074626865671,0.742537313432836,0.30954,0.061342,-0.14597,-0.15406,-0.15406
68028701,0.747512437810945,0.768656716417911,0.761194029850746,0.712686567164179,0.14779,-0.01264,-0.0068588,-0.058862,-0.058862
68028901,0.717661691542289,0.708955223880597,0.723880597014925,0.720149253731344,0.23862,0.047818,-0.11373,0.03968,0.03968
68029001,0.746268656716418,0.75,0.735074626865671,0.753731343283582,0.20003,0.021174,-0.081905,-0.024529,-0.024529
68029101,0.708955223880597,0.727611940298508,0.723880597014925,0.675373134328358,0.17747,-0.057769,0.036582,0.031086,0.031086
68029201,0.736318407960199,0.753731343283582,0.723880597014925,0.731343283582089,0.32861,-0.085503,-0.043207,-0.0088911,-0.0088911
68029401,0.74502487562189,0.746268656716418,0.738805970149254,0.75,0.39097,-0.15725,0.024808,0.13199,0.13199
68029501,0.746268656716418,0.746268656716418,0.746268656716418,0.746268656716418,0.20494,0.0033581,-0.018426,0.20926,0.20926
68029601,0.699004975124378,0.690298507462687,0.723880597014925,0.682835820895523,0.46316,-0.1611,-0.12282,-0.062798,-0.062798
68029701,0.733830845771144,0.712686567164179,0.757462686567164,0.731343283582089,0.33756,-0.11472,-0.0023186,-0.070904,-0.070904
68029801,0.738805970149254,0.746268656716418,0.708955223880597,0.761194029850746,0.1885,-0.0045036,0.023746,0.12489,0.12489
68029901,0.75497512437811,0.757462686567164,0.75,0.757462686567164,0.17295,0.035417,0.1033,-0.015084,-0.015084
68030001,0.756218905472637,0.753731343283582,0.742537313432836,0.772388059701492,0.25179,-0.0098802,-0.023648,0.26571,0.26571
68030101,0.747512437810945,0.753731343283582,0.742537313432836,0.746268656716418,0.25599,-0.069674,-0.050023,0.077,0.077
68030201,0.715174129353234,0.727611940298508,0.720149253731344,0.69776119402985,0.19917,0.050062,-0.012436,0.19018,0.19018
68030301,0.752487562189055,0.757462686567164,0.753731343283582,0.746268656716418,0.16895,0.018213,-0.01379,0.17396,0.17396
68030401,0.75497512437811,0.764925373134329,0.753731343283582,0.746268656716418,0.40476,-0.13829,-0.050239,0.1227,0.1227
68030501,0.712686567164179,0.727611940298508,0.697761194029851,0.712686567164179,0.077933,0.010778,-0.011093,0.14713,0.14713
68030601,0.756218905472637,0.783582089552239,0.69776119402985,0.787313432835821,0.31237,-0.096023,-0.007344,0.26835,0.26835
68030701,0.748756218905473,0.738805970149254,0.764925373134329,0.742537313432836,0.32601,-0.075623,0.058579,-0.14821,-0.14821
68030801,0.720149253731344,0.735074626865671,0.716417910447761,0.708955223880597,0.18081,-0.017329,-0.0028867,0.37389,0.37389
68030901,0.777363184079602,0.802238805970149,0.757462686567164,0.772388059701492,0.1132,0.024455,0.043904,0.29973,0.29973
68031001,0.737562189054726,0.727611940298508,0.742537313432836,0.742537313432836,0.29184,-0.03073,-0.0073929,0.13466,0.13466
68031101,0.72139303482587,0.731343283582089,0.708955223880597,0.723880597014925,0.17976,0.15891,-0.071704,0.081386,0.081386
68031201,0.733830845771144,0.753731343283582,0.738805970149254,0.708955223880597,0.13699,0.015782,0.012837,0.13815,0.13815
68031301,0.723880597014925,0.723880597014925,0.727611940298508,0.720149253731344,0.26232,-0.055841,-0.028904,-0.065232,-0.065232
68031401,0.756218905472637,0.75,0.764925373134329,0.753731343283582,0.373,-0.095146,-0.086261,0.090478,0.090478
68031501,0.758706467661691,0.772388059701492,0.731343283582089,0.772388059701492,0.22899,0.02499,-0.0026465,-0.084198,-0.084198
68031601,0.720149253731344,0.735074626865671,0.716417910447761,0.708955223880597,0.27079,-0.038002,0.039334,-0.29,-0.29
68031701,0.741293532338309,0.716417910447761,0.764925373134329,0.742537313432836,0.17382,-0.028686,-0.035793,-0.18533,-0.18533
68031801,0.763681592039801,0.738805970149254,0.787313432835821,0.764925373134329,0.29494,-0.1397,0.073581,0.063361,0.063361
68031901,0.733830845771144,0.720149253731344,0.731343283582089,0.75,0.43643,-0.10557,-0.17967,0.03322,0.03322
68032001,0.735074626865671,0.720149253731344,0.761194029850746,0.723880597014925,0.24537,0.029422,-0.067202,0.0082189,0.0082189
68032101,0.740049751243781,0.708955223880597,0.764925373134329,0.746268656716418,0.3242,0.11069,-0.10313,-0.075449,-0.075449
68032201,0.742537313432836,0.757462686567164,0.735074626865671,0.735074626865671,0.30259,-0.029335,0.11551,0.24258,0.24258
68032301,0.720149253731344,0.738805970149254,0.716417910447761,0.705223880597015,0.22266,0.092549,0.094536,0.158,0.158
68032401,0.722636815920398,0.697761194029851,0.731343283582089,0.738805970149254,0.18936,-0.01631,-0.01752,0.094129,0.094129
68032501,0.723880597014925,0.720149253731344,0.735074626865671,0.716417910447761,0.17275,0.060758,0.081131,-0.069708,-0.069708
68032601,0.751243781094527,0.75,0.75,0.753731343283582,0.20381,-0.026442,-0.021132,-0.032899,-0.032899
68032701,0.746268656716418,0.757462686567164,0.753731343283582,0.727611940298508,0.293,-0.10155,-0.025503,-0.14682,-0.14682
68032801,0.737562189054726,0.75,0.772388059701492,0.690298507462687,0.21523,-0.060448,-0.0035277,0.047014,0.047014
68032901,0.743781094527363,0.723880597014925,0.75,0.757462686567164,0.12204,0.049569,-0.077254,0.076662,0.076662
68033001,0.736318407960199,0.761194029850746,0.723880597014925,0.723880597014925,0.34639,-0.14056,0.022325,0.20575,0.20575
68033101,0.711442786069652,0.712686567164179,0.697761194029851,0.723880597014925,0.1941,-0.080205,0.024121,0.027041,0.027041
68033201,0.743781094527363,0.720149253731344,0.764925373134329,0.746268656716418,0.21249,0.056447,-0.10193,-0.072103,-0.072103
68033301,0.763681592039801,0.787313432835821,0.768656716417911,0.735074626865671,0.272,-0.0085901,0.0083149,0.2028,0.2028
68033401,0.756218905472637,0.742537313432836,0.723880597014925,0.802238805970149,0.22876,-0.043157,-0.046152,0.14841,0.14841
68033501,0.766169154228856,0.753731343283582,0.787313432835821,0.757462686567164,0.31226,-0.080999,-0.023098,-0.022001,-0.022001
68033601,0.717661691542289,0.67910447761194,0.746268656716418,0.727611940298508,0.19852,0.01126,-0.051811,-0.026576,-0.026576
68033701,0.733830845771144,0.727611940298508,0.735074626865671,0.738805970149254,0.42889,-0.21523,0.014174,0.11134,0.11134
68033801,0.746268656716418,0.746268656716418,0.731343283582089,0.761194029850746,0.14469,0.086972,0.026563,-0.14627,-0.14627
