bibkey,paper,task,subject,gender,age,choice,r,country
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,922,0,67,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,923,1,20,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,924,1,53,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,925,1,21,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,926,1,40,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,927,0,25,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,928,0,41,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,929,1,38,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,930,1,27,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,931,1,48,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,932,1,34,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,933,1,44,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,934,1,27,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,935,1,45,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,936,1,26,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,937,1,57,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,938,1,39,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,939,1,32,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,940,0,41,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,941,1,49,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,942,1,37,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,943,1,51,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,944,1,59,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,945,1,56,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,946,1,54,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,947,1,48,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,948,0,34,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,949,1,48,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,950,1,26,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,951,1,50,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,952,1,43,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,953,0,30,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,954,1,25,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,955,0,32,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,956,1,31,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,957,1,24,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,958,1,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,959,1,75,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,960,1,24,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,961,1,34,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,962,1,60,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,963,1,39,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,964,0,27,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,965,1,52,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,966,1,29,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,967,1,44,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,968,0,41,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,969,0,56,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,970,1,44,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,971,1,26,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,972,1,28,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,973,1,27,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,974,1,54,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,975,1,63,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,976,1,63,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,977,1,31,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,978,0,37,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,979,0,75,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,980,1,61,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,981,1,26,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,982,1,19,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,983,0,33,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,984,1,71,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,985,1,32,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,986,0,21,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,987,0,34,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,988,1,40,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,989,1,54,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,990,1,44,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,991,1,47,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,992,0,39,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,993,0,31,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,994,0,63,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,995,1,48,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,996,1,61,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,997,1,30,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,998,1,27,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,999,1,55,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1000,0,59,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1001,1,74,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1002,1,57,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1003,0,47,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1004,0,29,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1005,1,27,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1006,0,62,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1007,1,48,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1008,1,66,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1009,0,30,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1010,0,37,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1011,0,58,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1012,1,49,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1013,1,28,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1014,1,59,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1015,0,43,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1016,1,45,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1017,1,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1018,0,43,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1019,1,57,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1020,1,30,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1021,0,19,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1022,1,32,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1023,0,33,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1024,0,65,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1025,0,22,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1026,1,41,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1027,1,40,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1028,1,49,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1029,1,18,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1030,0,74,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1031,0,22,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1032,1,40,21,5.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1033,0,22,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1034,0,27,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1035,0,59,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1036,1,44,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1037,1,57,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1038,1,42,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1039,1,49,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1040,0,69,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1041,1,38,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1042,0,20,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1043,1,26,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1044,0,58,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1045,1,42,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1046,0,50,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1047,1,64,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1048,1,46,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1049,1,49,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1050,1,47,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1051,0,60,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1052,0,65,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1053,0,22,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1054,1,38,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1055,0,40,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1056,0,49,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1057,0,43,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1058,1,46,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1059,0,29,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1060,1,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1061,0,35,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1062,1,66,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1063,0,63,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1064,1,66,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1065,0,39,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1066,1,57,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1067,1,61,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1068,0,30,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1069,0,41,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1070,1,47,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1071,0,28,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1072,1,30,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1073,0,55,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1074,1,72,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1075,1,69,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1076,0,42,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1077,1,61,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1078,1,55,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1079,1,60,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1080,1,55,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1081,1,43,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1082,1,40,24,24,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1083,1,46,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1084,0,21,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1085,0,63,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1086,0,25,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1087,1,39,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1088,1,59,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1089,1,69,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1090,0,32,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1091,0,21,19,3.1666666666666665,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1092,1,55,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1093,0,67,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1094,1,29,17,2.125,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1095,1,54,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1096,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1097,1,50,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1098,0,40,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1099,0,60,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1101,1,63,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1102,0,21,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1103,1,52,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1104,0,19,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1105,1,40,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1106,1,42,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1107,0,27,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1108,0,63,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1109,0,37,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1110,0,59,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1111,1,60,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1112,1,47,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1113,1,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1114,0,77,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1115,1,32,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1116,1,66,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1117,1,41,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1118,0,27,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1119,1,45,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1120,1,38,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1121,0,33,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1122,1,60,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1123,0,21,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1124,0,35,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1125,1,59,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1126,1,43,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1127,0,69,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1128,1,39,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1129,0,58,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1130,1,61,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1131,0,55,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1132,1,63,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1133,0,28,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1134,1,59,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1135,1,62,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1136,1,45,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1137,1,40,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1138,0,23,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1139,1,62,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1140,1,67,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1141,0,45,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1142,0,32,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1143,0,19,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1144,0,41,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1145,1,40,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1146,1,63,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1147,1,38,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1148,0,20,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1149,0,21,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1150,1,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1151,1,59,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1152,1,49,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1153,1,65,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1154,0,55,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1155,0,34,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1156,0,34,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1157,0,59,12,0.9230769230769231,United Kingdom
