"partid","location","gamble_lab","domain","gamble_ind","rt_decision","H","R","decision"
64072601,"Basel","he04_2","gain",7,17362,1,1,"A"
64072601,"Basel","he04_6inv","loss",8,12258,0,1,"B"
64072701,"Basel","he04_2inv","loss",1,14172,1,0,"A"
64072701,"Basel","he04_4","loss",2,8166,0,1,"B"
64072701,"Basel","he04_5","gain",3,6716,1,1,"A"
64072701,"Basel","he04_1","gain",4,3960,1,1,"A"
64072701,"Basel","he04_3","loss",5,6424,0,1,"B"
64072701,"Basel","he04_6inv","loss",6,8326,0,1,"B"
64072701,"Basel","he04_6","gain",7,5674,0,0,"B"
64072701,"Basel","he04_2","gain",8,4035,1,1,"A"
64072901,"Basel","he04_1","gain",1,10250,1,1,"A"
64072901,"Basel","he04_3","loss",2,4181,0,1,"B"
64072901,"Basel","he04_6inv","loss",3,5075,0,1,"B"
64072901,"Basel","he04_5","gain",4,5099,0,0,"B"
64072901,"Basel","he04_6","gain",5,11280,0,0,"B"
64072901,"Basel","he04_2inv","loss",6,8645,1,0,"A"
64072901,"Basel","he04_2","gain",7,4128,1,1,"A"
64072901,"Basel","he04_4","loss",8,5980,0,1,"B"
64073001,"Basel","he04_6","gain",1,11929,0,0,"B"
64073001,"Basel","he04_2","gain",2,5930,0,0,"B"
64073001,"Basel","he04_5","gain",3,3852,0,0,"B"
64073001,"Basel","he04_3","loss",4,10977,0,1,"B"
64073001,"Basel","he04_4","loss",5,6671,0,1,"B"
64073001,"Basel","he04_2inv","loss",6,5995,0,1,"B"
64073001,"Basel","he04_6inv","loss",7,6153,0,1,"B"
64073001,"Basel","he04_1","gain",8,4943,1,1,"A"
64073201,"Basel","he04_5","gain",1,6369,0,0,"B"
64073201,"Basel","he04_1","gain",2,8801,0,0,"B"
64073201,"Basel","he04_4","loss",3,5129,1,0,"A"
64073201,"Basel","he04_3","loss",4,17093,0,1,"B"
64073201,"Basel","he04_6","gain",5,14837,0,0,"B"
64073201,"Basel","he04_6inv","loss",6,16283,0,1,"B"
64073201,"Basel","he04_2inv","loss",7,15866,0,1,"B"
64073201,"Basel","he04_2","gain",8,8324,1,1,"A"
64073501,"Basel","he04_5","gain",1,5576,0,0,"B"
64073501,"Basel","he04_2inv","loss",2,9429,0,1,"B"
64073501,"Basel","he04_4","loss",3,11976,1,0,"A"
64073501,"Basel","he04_3","loss",4,8364,1,0,"A"
64073501,"Basel","he04_6inv","loss",5,6999,1,0,"A"
64073501,"Basel","he04_1","gain",6,3997,0,0,"B"
64073501,"Basel","he04_2","gain",7,10688,0,0,"B"
64073501,"Basel","he04_6","gain",8,6396,0,0,"B"
64075601,"Basel","he04_1","gain",1,4532,1,1,"A"
64075601,"Basel","he04_6","gain",2,13276,1,1,"A"
64075601,"Basel","he04_2","gain",3,4103,0,0,"B"
64075601,"Basel","he04_4","loss",4,7629,1,0,"A"
64075601,"Basel","he04_5","gain",5,5023,0,0,"B"
64075601,"Basel","he04_3","loss",6,2861,0,1,"B"
64075601,"Basel","he04_2inv","loss",7,4630,0,1,"B"
64075601,"Basel","he04_6inv","loss",8,2660,1,0,"A"
64075801,"Basel","he04_2inv","loss",1,56127,1,0,"A"
64075801,"Basel","he04_5","gain",2,19660,0,0,"B"
64075801,"Basel","he04_4","loss",3,8233,1,0,"A"
64075801,"Basel","he04_1","gain",4,7096,0,0,"B"
64075801,"Basel","he04_6inv","loss",5,11347,1,0,"A"
64075801,"Basel","he04_6","gain",6,10235,1,1,"A"
64075801,"Basel","he04_3","loss",7,7850,1,0,"A"
64075801,"Basel","he04_2","gain",8,8033,1,1,"A"
64076301,"Basel","he04_2","gain",1,6591,1,1,"A"
64076301,"Basel","he04_3","loss",2,4526,0,1,"B"
64076301,"Basel","he04_5","gain",3,8147,0,0,"B"
64076301,"Basel","he04_2inv","loss",4,6661,1,0,"A"
64076301,"Basel","he04_6inv","loss",5,3960,0,1,"B"
64076301,"Basel","he04_6","gain",6,8541,1,1,"A"
64076301,"Basel","he04_1","gain",7,2683,1,1,"A"
64076301,"Basel","he04_4","loss",8,4542,0,1,"B"
64079401,"Basel","he04_3","loss",1,16858,1,0,"A"
64079401,"Basel","he04_5","gain",2,12318,0,0,"B"
64079401,"Basel","he04_6","gain",3,40482,0,0,"B"
64079401,"Basel","he04_1","gain",4,66649,0,0,"B"
64079401,"Basel","he04_2","gain",5,21445,1,1,"A"
64079401,"Basel","he04_6inv","loss",6,20477,1,0,"A"
64079401,"Basel","he04_2inv","loss",7,7209,1,0,"A"
64079401,"Basel","he04_4","loss",8,19400,0,1,"B"
64079601,"Basel","he04_2","gain",1,12250,0,0,"B"
64079601,"Basel","he04_6","gain",2,11525,0,0,"B"
64079601,"Basel","he04_5","gain",3,7215,0,0,"B"
64079601,"Basel","he04_1","gain",4,24679,0,0,"B"
64079601,"Basel","he04_6inv","loss",5,10957,0,1,"B"
64079601,"Basel","he04_4","loss",6,15186,1,0,"A"
64079601,"Basel","he04_2inv","loss",7,13234,1,0,"A"
64079601,"Basel","he04_3","loss",8,5599,0,1,"B"
64079801,"Basel","he04_5","gain",1,5181,1,1,"A"
64079801,"Basel","he04_2","gain",2,8161,0,0,"B"
64079801,"Basel","he04_1","gain",3,2805,0,0,"B"
64079801,"Basel","he04_6inv","loss",4,6478,1,0,"A"
64079801,"Basel","he04_3","loss",5,4507,1,0,"A"
64079801,"Basel","he04_4","loss",6,3916,0,1,"B"
64079801,"Basel","he04_6","gain",7,3123,1,1,"A"
64079801,"Basel","he04_2inv","loss",8,5051,0,1,"B"
64080101,"Basel","he04_2","gain",1,8240,1,1,"A"
64080101,"Basel","he04_4","loss",2,13066,0,1,"B"
64080101,"Basel","he04_3","loss",3,18987,1,0,"A"
64080101,"Basel","he04_1","gain",4,3043,1,1,"A"
64080101,"Basel","he04_6inv","loss",5,4694,0,1,"B"
64080101,"Basel","he04_2inv","loss",6,6647,0,1,"B"
64080101,"Basel","he04_6","gain",7,3664,0,0,"B"
64080101,"Basel","he04_5","gain",8,7441,0,0,"B"
64081701,"Basel","he04_6","gain",1,35453,1,1,"A"
64081701,"Basel","he04_6inv","loss",2,8690,1,0,"A"
64081701,"Basel","he04_5","gain",3,7061,1,1,"A"
64081701,"Basel","he04_1","gain",4,8518,1,1,"A"
64081701,"Basel","he04_2","gain",5,27809,1,1,"A"
64081701,"Basel","he04_4","loss",6,10621,1,0,"A"
64081701,"Basel","he04_3","loss",7,15398,1,0,"A"
64081701,"Basel","he04_2inv","loss",8,25491,1,0,"A"
64082001,"Basel","he04_1","gain",1,5906,0,0,"B"
64082001,"Basel","he04_2","gain",2,8079,1,1,"A"
64082001,"Basel","he04_6inv","loss",3,5452,1,0,"A"
64082001,"Basel","he04_2inv","loss",4,5830,1,0,"A"
64082001,"Basel","he04_6","gain",5,6581,1,1,"A"
64082001,"Basel","he04_5","gain",6,3762,0,0,"B"
64082001,"Basel","he04_3","loss",7,15106,0,1,"B"
64082001,"Basel","he04_4","loss",8,8827,0,1,"B"
64082301,"Basel","he04_1","gain",1,5314,0,0,"B"
64082301,"Basel","he04_4","loss",2,13700,1,0,"A"
64082301,"Basel","he04_5","gain",3,17714,1,1,"A"
64082301,"Basel","he04_3","loss",4,17904,0,1,"B"
64082301,"Basel","he04_2inv","loss",5,29124,1,0,"A"
64082301,"Basel","he04_2","gain",6,13037,1,1,"A"
64082301,"Basel","he04_6inv","loss",7,8437,0,1,"B"
64082301,"Basel","he04_6","gain",8,5088,0,0,"B"
64083001,"Basel","he04_2","gain",1,13350,0,0,"B"
64083001,"Basel","he04_5","gain",2,8811,0,0,"B"
64083001,"Basel","he04_6","gain",3,6365,0,0,"B"
64083001,"Basel","he04_3","loss",4,10162,0,1,"B"
64083001,"Basel","he04_4","loss",5,8687,0,1,"B"
64083001,"Basel","he04_6inv","loss",6,8768,0,1,"B"
64083001,"Basel","he04_1","gain",7,6276,1,1,"A"
64083001,"Basel","he04_2inv","loss",8,10478,0,1,"B"
64083901,"Basel","he04_1","gain",1,4923,0,0,"B"
64083901,"Basel","he04_6inv","loss",2,7768,1,0,"A"
64083901,"Basel","he04_2inv","loss",3,6082,0,1,"B"
64083901,"Basel","he04_5","gain",4,3038,1,1,"A"
64083901,"Basel","he04_6","gain",5,6453,1,1,"A"
64083901,"Basel","he04_2","gain",6,5065,0,0,"B"
64083901,"Basel","he04_4","loss",7,6046,0,1,"B"
64083901,"Basel","he04_3","loss",8,7240,0,1,"B"
64084601,"Basel","he04_3","loss",1,15270,1,0,"A"
64084601,"Basel","he04_6","gain",2,35976,1,1,"A"
64084601,"Basel","he04_6inv","loss",3,11986,1,0,"A"
64084601,"Basel","he04_2inv","loss",4,33580,1,0,"A"
64084601,"Basel","he04_4","loss",5,18658,1,0,"A"
64084601,"Basel","he04_2","gain",6,28236,1,1,"A"
64084601,"Basel","he04_5","gain",7,6532,1,1,"A"
64084601,"Basel","he04_1","gain",8,20576,1,1,"A"
64085501,"Basel","he04_6","gain",1,12522,0,0,"B"
64085501,"Basel","he04_3","loss",2,10134,1,0,"A"
64085501,"Basel","he04_2","gain",3,6870,1,1,"A"
64085501,"Basel","he04_4","loss",4,3487,1,0,"A"
64085501,"Basel","he04_6inv","loss",5,2328,1,0,"A"
64085501,"Basel","he04_2inv","loss",6,1840,1,0,"A"
64085501,"Basel","he04_5","gain",7,3118,0,0,"B"
64085501,"Basel","he04_1","gain",8,1855,0,0,"B"
64086301,"Basel","he04_2","gain",1,19565,0,0,"B"
64086301,"Basel","he04_2inv","loss",2,27027,1,0,"A"
64086301,"Basel","he04_1","gain",3,7117,0,0,"B"
64086301,"Basel","he04_5","gain",4,10371,0,0,"B"
64086301,"Basel","he04_4","loss",5,8278,1,0,"A"
64086301,"Basel","he04_3","loss",6,15976,0,1,"B"
64086301,"Basel","he04_6","gain",7,12053,0,0,"B"
64086301,"Basel","he04_6inv","loss",8,15694,0,1,"B"
64088601,"Basel","he04_6","gain",1,5317,0,0,"B"
64088601,"Basel","he04_4","loss",2,5368,0,1,"B"
64088601,"Basel","he04_2inv","loss",3,9106,1,0,"A"
64088601,"Basel","he04_2","gain",4,4907,1,1,"A"
64088601,"Basel","he04_1","gain",5,4701,0,0,"B"
64088601,"Basel","he04_6inv","loss",6,5292,1,0,"A"
64088601,"Basel","he04_5","gain",7,6829,0,0,"B"
64088601,"Basel","he04_3","loss",8,3963,1,0,"A"
64089401,"Basel","he04_2inv","loss",1,8807,0,1,"B"
64089401,"Basel","he04_6inv","loss",2,8958,0,1,"B"
64089401,"Basel","he04_2","gain",3,7108,0,0,"B"
64089401,"Basel","he04_5","gain",4,3048,1,1,"A"
64089401,"Basel","he04_1","gain",5,2932,0,0,"B"
64089401,"Basel","he04_3","loss",6,9301,0,1,"B"
64089401,"Basel","he04_4","loss",7,5276,0,1,"B"
64089401,"Basel","he04_6","gain",8,4894,1,1,"A"
64089701,"Basel","he04_6","gain",1,6802,0,0,"B"
64089701,"Basel","he04_6inv","loss",2,7643,0,1,"B"
64089701,"Basel","he04_1","gain",3,6552,0,0,"B"
64089701,"Basel","he04_5","gain",4,4256,0,0,"B"
64089701,"Basel","he04_3","loss",5,3833,0,1,"B"
64089701,"Basel","he04_4","loss",6,4745,1,0,"A"
64089701,"Basel","he04_2","gain",7,4649,0,0,"B"
64089701,"Basel","he04_2inv","loss",8,6243,1,0,"A"
64090101,"Basel","he04_6","gain",1,11609,0,0,"B"
64090101,"Basel","he04_2inv","loss",2,12422,0,1,"B"
64090101,"Basel","he04_3","loss",3,9617,0,1,"B"
64090101,"Basel","he04_4","loss",4,5547,0,1,"B"
64090101,"Basel","he04_5","gain",5,6892,0,0,"B"
64090101,"Basel","he04_2","gain",6,5190,1,1,"A"
64090101,"Basel","he04_6inv","loss",7,10995,1,0,"A"
64090101,"Basel","he04_1","gain",8,5790,0,0,"B"
64090301,"Basel","he04_1","gain",1,13585,0,0,"B"
64090301,"Basel","he04_2","gain",2,14408,1,1,"A"
64090301,"Basel","he04_4","loss",3,12479,0,1,"B"
64090301,"Basel","he04_6inv","loss",4,13184,1,0,"A"
64090301,"Basel","he04_5","gain",5,11173,1,1,"A"
64090301,"Basel","he04_2inv","loss",6,18414,0,1,"B"
64090301,"Basel","he04_3","loss",7,9352,1,0,"A"
64090301,"Basel","he04_6","gain",8,10499,1,1,"A"
64090901,"Basel","he04_6","gain",1,12675,1,1,"A"
64090901,"Basel","he04_2inv","loss",2,12031,0,1,"B"
64090901,"Basel","he04_1","gain",3,6178,0,0,"B"
64090901,"Basel","he04_6inv","loss",4,7460,1,0,"A"
64090901,"Basel","he04_3","loss",5,8280,1,0,"A"
64090901,"Basel","he04_5","gain",6,4148,1,1,"A"
64090901,"Basel","he04_4","loss",7,7133,1,0,"A"
64090901,"Basel","he04_2","gain",8,9897,0,0,"B"
64092901,"Basel","he04_1","gain",1,5756,1,1,"A"
64092901,"Basel","he04_5","gain",2,7474,0,0,"B"
64092901,"Basel","he04_6","gain",3,3355,0,0,"B"
64092901,"Basel","he04_2","gain",4,7539,1,1,"A"
64092901,"Basel","he04_6inv","loss",5,4666,1,0,"A"
64092901,"Basel","he04_4","loss",6,5245,0,1,"B"
64092901,"Basel","he04_2inv","loss",7,7580,1,0,"A"
64092901,"Basel","he04_3","loss",8,6582,1,0,"A"
64093501,"Basel","he04_2inv","loss",1,7629,0,1,"B"
64093501,"Basel","he04_5","gain",2,3836,0,0,"B"
64093501,"Basel","he04_1","gain",3,3015,1,1,"A"
64093501,"Basel","he04_4","loss",4,5478,0,1,"B"
64093501,"Basel","he04_6inv","loss",5,4336,0,1,"B"
64093501,"Basel","he04_6","gain",6,4186,1,1,"A"
64093501,"Basel","he04_2","gain",7,6627,0,0,"B"
64093501,"Basel","he04_3","loss",8,7916,1,0,"A"
64094201,"Basel","he04_6","gain",1,17431,1,1,"A"
64094201,"Basel","he04_6inv","loss",2,22491,0,1,"B"
64094201,"Basel","he04_5","gain",3,9596,0,0,"B"
64094201,"Basel","he04_3","loss",4,9551,0,1,"B"
64094201,"Basel","he04_2","gain",5,11636,1,1,"A"
64094201,"Basel","he04_4","loss",6,8066,0,1,"B"
64094201,"Basel","he04_1","gain",7,5849,0,0,"B"
64094201,"Basel","he04_2inv","loss",8,15920,0,1,"B"
64096601,"Basel","he04_1","gain",1,4409,0,0,"B"
64096601,"Basel","he04_6inv","loss",2,8068,0,1,"B"
64096601,"Basel","he04_2","gain",3,7763,0,0,"B"
64096601,"Basel","he04_5","gain",4,3566,0,0,"B"
64096601,"Basel","he04_6","gain",5,5965,0,0,"B"
64096601,"Basel","he04_2inv","loss",6,7124,0,1,"B"
64096601,"Basel","he04_3","loss",7,3855,0,1,"B"
64096601,"Basel","he04_4","loss",8,3712,0,1,"B"
64098201,"Basel","he04_3","loss",1,9769,0,1,"B"
64098201,"Basel","he04_5","gain",2,4713,0,0,"B"
64098201,"Basel","he04_4","loss",3,8198,1,0,"A"
64098201,"Basel","he04_2inv","loss",4,9862,0,1,"B"
64098201,"Basel","he04_2","gain",5,10808,1,1,"A"
64098201,"Basel","he04_1","gain",6,6372,0,0,"B"
64098201,"Basel","he04_6","gain",7,5535,0,0,"B"
64098201,"Basel","he04_6inv","loss",8,2981,1,0,"A"
64099201,"Basel","he04_4","loss",1,23282,0,1,"B"
64099201,"Basel","he04_2","gain",2,6946,1,1,"A"
64099201,"Basel","he04_3","loss",3,7725,1,0,"A"
64099201,"Basel","he04_5","gain",4,8149,0,0,"B"
64099201,"Basel","he04_1","gain",5,2497,0,0,"B"
64099201,"Basel","he04_2inv","loss",6,3993,1,0,"A"
64099201,"Basel","he04_6inv","loss",7,6342,1,0,"A"
64099201,"Basel","he04_6","gain",8,8590,0,0,"B"
64100101,"Basel","he04_6inv","loss",1,16894,1,0,"A"
64100101,"Basel","he04_2","gain",2,8693,1,1,"A"
64100101,"Basel","he04_4","loss",3,15070,0,1,"B"
64100101,"Basel","he04_6","gain",4,9716,1,1,"A"
64100101,"Basel","he04_1","gain",5,6438,0,0,"B"
64100101,"Basel","he04_2inv","loss",6,7057,1,0,"A"
64100101,"Basel","he04_5","gain",7,12486,0,0,"B"
64100101,"Basel","he04_3","loss",8,6456,1,0,"A"
64100701,"Basel","he04_2inv","loss",1,7817,1,0,"A"
64100701,"Basel","he04_6","gain",2,8288,0,0,"B"
64100701,"Basel","he04_6inv","loss",3,16327,1,0,"A"
64100701,"Basel","he04_1","gain",4,3571,0,0,"B"
64100701,"Basel","he04_5","gain",5,12188,0,0,"B"
64100701,"Basel","he04_4","loss",6,3386,0,1,"B"
64100701,"Basel","he04_2","gain",7,5384,0,0,"B"
64100701,"Basel","he04_3","loss",8,3465,0,1,"B"
64100901,"Basel","he04_2","gain",1,8300,0,0,"B"
64100901,"Basel","he04_4","loss",2,10001,0,1,"B"
64100901,"Basel","he04_2inv","loss",3,12000,1,0,"A"
64100901,"Basel","he04_1","gain",4,6825,0,0,"B"
64100901,"Basel","he04_5","gain",5,5582,0,0,"B"
64100901,"Basel","he04_6","gain",6,9105,0,0,"B"
64100901,"Basel","he04_3","loss",7,8711,1,0,"A"
64100901,"Basel","he04_6inv","loss",8,6434,0,1,"B"
64101101,"Basel","he04_3","loss",1,6186,0,1,"B"
64101101,"Basel","he04_4","loss",2,10660,0,1,"B"
64101101,"Basel","he04_6inv","loss",3,5898,0,1,"B"
64101101,"Basel","he04_6","gain",4,10296,1,1,"A"
64101101,"Basel","he04_5","gain",5,3834,1,1,"A"
64101101,"Basel","he04_1","gain",6,3718,0,0,"B"
64101101,"Basel","he04_2inv","loss",7,4310,1,0,"A"
64101101,"Basel","he04_2","gain",8,6396,1,1,"A"
64102101,"Basel","he04_5","gain",1,4990,0,0,"B"
64102101,"Basel","he04_6inv","loss",2,10448,1,0,"A"
64102101,"Basel","he04_2inv","loss",3,9733,0,1,"B"
64102101,"Basel","he04_2","gain",4,15322,1,1,"A"
64102101,"Basel","he04_3","loss",5,15186,1,0,"A"
64102101,"Basel","he04_4","loss",6,8580,0,1,"B"
64102101,"Basel","he04_6","gain",7,14689,1,1,"A"
64102101,"Basel","he04_1","gain",8,7785,0,0,"B"
64102401,"Basel","he04_6inv","loss",1,8593,1,0,"A"
64102401,"Basel","he04_5","gain",2,4178,0,0,"B"
64102401,"Basel","he04_2inv","loss",3,10903,1,0,"A"
64102401,"Basel","he04_1","gain",4,1641,0,0,"B"
64102401,"Basel","he04_6","gain",5,5850,1,1,"A"
64102401,"Basel","he04_3","loss",6,8579,1,0,"A"
64102401,"Basel","he04_4","loss",7,8641,1,0,"A"
64102401,"Basel","he04_2","gain",8,5567,0,0,"B"
64102801,"Basel","he04_6","gain",1,17265,0,0,"B"
64102801,"Basel","he04_4","loss",2,11425,0,1,"B"
64102801,"Basel","he04_6inv","loss",3,8868,0,1,"B"
64102801,"Basel","he04_3","loss",4,16914,1,0,"A"
64102801,"Basel","he04_5","gain",5,9635,0,0,"B"
64102801,"Basel","he04_2inv","loss",6,21517,1,0,"A"
64102801,"Basel","he04_2","gain",7,9202,0,0,"B"
64102801,"Basel","he04_1","gain",8,4976,0,0,"B"
64103301,"Basel","he04_6","gain",1,11764,1,1,"A"
64103301,"Basel","he04_5","gain",2,3593,0,0,"B"
64103301,"Basel","he04_6inv","loss",3,7353,1,0,"A"
64103301,"Basel","he04_1","gain",4,3105,0,0,"B"
64103301,"Basel","he04_4","loss",5,7797,0,1,"B"
64103301,"Basel","he04_3","loss",6,3366,1,0,"A"
64103301,"Basel","he04_2inv","loss",7,8934,1,0,"A"
64103301,"Basel","he04_2","gain",8,7324,1,1,"A"
64103801,"Basel","he04_3","loss",1,9567,0,1,"B"
64103801,"Basel","he04_2","gain",2,10927,0,0,"B"
64103801,"Basel","he04_6","gain",3,5758,0,0,"B"
64103801,"Basel","he04_2inv","loss",4,12412,1,0,"A"
64103801,"Basel","he04_4","loss",5,8223,0,1,"B"
64103801,"Basel","he04_5","gain",6,8277,0,0,"B"
64103801,"Basel","he04_1","gain",7,5915,0,0,"B"
64103801,"Basel","he04_6inv","loss",8,13295,0,1,"B"
64104501,"Basel","he04_5","gain",1,8588,0,0,"B"
64104501,"Basel","he04_6inv","loss",2,11802,0,1,"B"
64104501,"Basel","he04_6","gain",3,11847,1,1,"A"
64104501,"Basel","he04_1","gain",4,13145,0,0,"B"
64104501,"Basel","he04_4","loss",5,9270,0,1,"B"
64104501,"Basel","he04_3","loss",6,9227,0,1,"B"
64104501,"Basel","he04_2inv","loss",7,42969,0,1,"B"
64104501,"Basel","he04_2","gain",8,8445,1,1,"A"
64104601,"Basel","he04_4","loss",1,13883,0,1,"B"
64104601,"Basel","he04_1","gain",2,7253,0,0,"B"
64104601,"Basel","he04_2inv","loss",3,11196,0,1,"B"
64104601,"Basel","he04_2","gain",4,9034,0,0,"B"
64104601,"Basel","he04_6","gain",5,7947,0,0,"B"
64104601,"Basel","he04_3","loss",6,5876,1,0,"A"
64104601,"Basel","he04_6inv","loss",7,12428,1,0,"A"
64104601,"Basel","he04_5","gain",8,6735,1,1,"A"
64105101,"Basel","he04_6","gain",1,6674,0,0,"B"
64105101,"Basel","he04_1","gain",2,9026,0,0,"B"
64105101,"Basel","he04_6inv","loss",3,5735,0,1,"B"
64105101,"Basel","he04_3","loss",4,4584,0,1,"B"
64105101,"Basel","he04_4","loss",5,3997,0,1,"B"
64105101,"Basel","he04_2","gain",6,6310,1,1,"A"
64105101,"Basel","he04_5","gain",7,5800,1,1,"A"
64105101,"Basel","he04_2inv","loss",8,9228,0,1,"B"
64109601,"Basel","he04_4","loss",1,14643,0,1,"B"
64109601,"Basel","he04_5","gain",2,3601,0,0,"B"
64109601,"Basel","he04_6inv","loss",3,9949,1,0,"A"
64109601,"Basel","he04_2","gain",4,10117,0,0,"B"
64109601,"Basel","he04_2inv","loss",5,9356,1,0,"A"
64109601,"Basel","he04_3","loss",6,9857,1,0,"A"
64109601,"Basel","he04_6","gain",7,7612,0,0,"B"
64109601,"Basel","he04_1","gain",8,6932,0,0,"B"
64110701,"Basel","he04_4","loss",1,14251,0,1,"B"
64110701,"Basel","he04_3","loss",2,11550,0,1,"B"
64110701,"Basel","he04_5","gain",3,16798,0,0,"B"
64110701,"Basel","he04_2inv","loss",4,7467,1,0,"A"
64110701,"Basel","he04_6inv","loss",5,14170,1,0,"A"
64110701,"Basel","he04_6","gain",6,6777,0,0,"B"
64110701,"Basel","he04_1","gain",7,3152,1,1,"A"
64110701,"Basel","he04_2","gain",8,8587,1,1,"A"
64111001,"Basel","he04_6","gain",1,7932,0,0,"B"
64111001,"Basel","he04_6inv","loss",2,8272,1,0,"A"
64111001,"Basel","he04_3","loss",3,5061,1,0,"A"
64111001,"Basel","he04_1","gain",4,5115,0,0,"B"
64111001,"Basel","he04_2inv","loss",5,7209,1,0,"A"
64111001,"Basel","he04_2","gain",6,3924,1,1,"A"
64111001,"Basel","he04_4","loss",7,4149,1,0,"A"
64111001,"Basel","he04_5","gain",8,4542,1,1,"A"
64111201,"Basel","he04_3","loss",1,5991,0,1,"B"
64111201,"Basel","he04_6inv","loss",2,5641,0,1,"B"
64111201,"Basel","he04_5","gain",3,6965,0,0,"B"
64111201,"Basel","he04_1","gain",4,5481,1,1,"A"
64111201,"Basel","he04_6","gain",5,7342,0,0,"B"
64111201,"Basel","he04_2inv","loss",6,5933,1,0,"A"
64111201,"Basel","he04_4","loss",7,6603,0,1,"B"
64111201,"Basel","he04_2","gain",8,11193,0,0,"B"
64112901,"Basel","he04_4","loss",1,13973,0,1,"B"
64112901,"Basel","he04_2","gain",2,7592,1,1,"A"
64112901,"Basel","he04_6inv","loss",3,6976,1,0,"A"
64112901,"Basel","he04_3","loss",4,8106,1,0,"A"
64112901,"Basel","he04_5","gain",5,6647,1,1,"A"
64112901,"Basel","he04_2inv","loss",6,10095,1,0,"A"
64112901,"Basel","he04_6","gain",7,6774,1,1,"A"
64112901,"Basel","he04_1","gain",8,13954,1,1,"A"
64113001,"Basel","he04_3","loss",1,19653,0,1,"B"
64113001,"Basel","he04_1","gain",2,9634,1,1,"A"
64113001,"Basel","he04_2","gain",3,7320,1,1,"A"
64113001,"Basel","he04_6","gain",4,22677,1,1,"A"
64113001,"Basel","he04_2inv","loss",5,8832,0,1,"B"
64113001,"Basel","he04_4","loss",6,10597,0,1,"B"
64113001,"Basel","he04_5","gain",7,7443,1,1,"A"
64113001,"Basel","he04_6inv","loss",8,21943,0,1,"B"
64114801,"Basel","he04_5","gain",1,9187,0,0,"B"
64114801,"Basel","he04_6","gain",2,14445,0,0,"B"
64114801,"Basel","he04_2inv","loss",3,15377,1,0,"A"
64114801,"Basel","he04_3","loss",4,9650,0,1,"B"
64114801,"Basel","he04_2","gain",5,9417,1,1,"A"
64114801,"Basel","he04_4","loss",6,8075,0,1,"B"
64114801,"Basel","he04_6inv","loss",7,9547,1,0,"A"
64114801,"Basel","he04_1","gain",8,6966,1,1,"A"
64115101,"Basel","he04_6","gain",1,13934,0,0,"B"
64115101,"Basel","he04_4","loss",2,8630,0,1,"B"
64115101,"Basel","he04_2inv","loss",3,11578,1,0,"A"
64115101,"Basel","he04_6inv","loss",4,5360,1,0,"A"
64115101,"Basel","he04_5","gain",5,5693,1,1,"A"
64115101,"Basel","he04_2","gain",6,6697,1,1,"A"
64115101,"Basel","he04_3","loss",7,7444,0,1,"B"
64115101,"Basel","he04_1","gain",8,10345,1,1,"A"
64115601,"Basel","he04_5","gain",1,3894,0,0,"B"
64115601,"Basel","he04_6","gain",2,6334,0,0,"B"
64115601,"Basel","he04_2inv","loss",3,5836,1,0,"A"
64115601,"Basel","he04_1","gain",4,2703,0,0,"B"
64115601,"Basel","he04_2","gain",5,6099,1,1,"A"
64115601,"Basel","he04_3","loss",6,12384,1,0,"A"
64115601,"Basel","he04_4","loss",7,5826,0,1,"B"
64115601,"Basel","he04_6inv","loss",8,4820,0,1,"B"
64116101,"Basel","he04_6","gain",1,6138,0,0,"B"
64116101,"Basel","he04_1","gain",2,3999,0,0,"B"
64116101,"Basel","he04_3","loss",3,4593,0,1,"B"
64116101,"Basel","he04_4","loss",4,5480,0,1,"B"
64116101,"Basel","he04_6inv","loss",5,6838,0,1,"B"
64116101,"Basel","he04_2","gain",6,5074,0,0,"B"
64116101,"Basel","he04_5","gain",7,2424,0,0,"B"
64116101,"Basel","he04_2inv","loss",8,6368,1,0,"A"
64116201,"Basel","he04_6inv","loss",1,13552,1,0,"A"
64116201,"Basel","he04_5","gain",2,10914,1,1,"A"
64116201,"Basel","he04_6","gain",3,15107,1,1,"A"
64116201,"Basel","he04_4","loss",4,13072,0,1,"B"
64116201,"Basel","he04_2inv","loss",5,28295,1,0,"A"
64116201,"Basel","he04_3","loss",6,7382,1,0,"A"
64116201,"Basel","he04_1","gain",7,8557,0,0,"B"
64116201,"Basel","he04_2","gain",8,6248,1,1,"A"
64116301,"Basel","he04_4","loss",1,5960,0,1,"B"
64116301,"Basel","he04_2inv","loss",2,12513,1,0,"A"
64116301,"Basel","he04_6inv","loss",3,3395,1,0,"A"
64116301,"Basel","he04_1","gain",4,3966,0,0,"B"
64116301,"Basel","he04_5","gain",5,10375,1,1,"A"
64116301,"Basel","he04_2","gain",6,8132,1,1,"A"
64116301,"Basel","he04_6","gain",7,7295,0,0,"B"
64116301,"Basel","he04_3","loss",8,12900,0,1,"B"
64116901,"Basel","he04_6","gain",1,12678,0,0,"B"
64116901,"Basel","he04_2inv","loss",2,10366,1,0,"A"
64116901,"Basel","he04_5","gain",3,9927,1,1,"A"
64116901,"Basel","he04_4","loss",4,12806,0,1,"B"
64116901,"Basel","he04_1","gain",5,5227,0,0,"B"
64116901,"Basel","he04_2","gain",6,7490,1,1,"A"
64116901,"Basel","he04_6inv","loss",7,12949,1,0,"A"
