bibkey,paper,task,subject,choice,r,country,age,gender,city,longitude,lattitude
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,579,50,1,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,580,10,2.4094208396531878,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,581,35,0.7916321530544465,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,582,40,0.8368288369533943,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,583,22,0.5271269479596858,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,584,20,0.41503749927884603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,585,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,586,45,0.876976584523827,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,587,35,0.7916321530544465,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,588,40,0.8368288369533943,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,589,50,1,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,590,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,591,50,1,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,592,20,0.41503749927884603,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,593,25,0.6309297535714603,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,594,40,0.8368288369533943,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,595,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,596,15,-0.6133777550366467,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,597,25,0.6309297535714603,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,598,25,0.6309297535714603,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,599,50,1,Australia,30,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,600,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,601,25,0.6309297535714603,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,602,20,0.41503749927884603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,603,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,604,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,605,20,0.41503749927884603,Australia,27,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,606,20,0.41503749927884603,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,607,30,0.7304227103091884,Australia,35,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,608,0,-1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,609,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,610,25,0.6309297535714603,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,611,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,612,25,0.6309297535714603,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,613,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,614,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,615,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,616,50,1,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,617,50,1,Australia,41,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,618,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,619,50,1,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,620,33,0.7698713826702209,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,621,50,1,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,622,25,0.6309297535714603,Australia,27,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,623,20,0.41503749927884603,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,624,25,0.6309297535714603,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,625,50,1,Australia,33,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,626,50,1,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,627,50,1,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,628,25,0.6309297535714603,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,629,50,1,Australia,29,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,630,25,0.6309297535714603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,631,50,1,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,632,30,0.7304227103091884,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,633,50,1,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,634,25,0.6309297535714603,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,635,50,1,Australia,32,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,636,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,637,40,0.8368288369533943,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,638,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,639,50,1,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,640,40,0.8368288369533943,Australia,18,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,641,50,1,Australia,53,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,642,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,643,50,1,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,644,10,2.4094208396531878,Australia,37,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,645,50,1,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,646,10,2.4094208396531878,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,647,50,1,Australia,26,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,648,40,0.8368288369533943,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,649,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,650,20,0.41503749927884603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,651,25,0.6309297535714603,Australia,32,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,652,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,653,30,0.7304227103091884,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,654,25,0.6309297535714603,Australia,35,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,655,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,656,50,1,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,657,20,0.41503749927884603,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,658,25,0.6309297535714603,Australia,37,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,659,30,0.7304227103091884,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,660,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,661,20,0.41503749927884603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,662,40,0.8368288369533943,Australia,19,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,663,50,1,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,664,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,665,40,0.8368288369533943,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,666,50,1,Australia,30,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,667,50,1,Australia,19,-1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,668,50,1,Australia,20,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,669,50,1,Australia,19,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,670,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,671,50,1,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,672,30,0.7304227103091884,Australia,34,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,673,30,0.7304227103091884,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,674,50,1,Australia,28,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,675,20,0.41503749927884603,Australia,35,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,676,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,677,20,0.41503749927884603,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,678,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,679,25,0.6309297535714603,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,680,20,0.41503749927884603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,681,50,1,Australia,29,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,682,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,683,40,0.8368288369533943,Australia,35,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,684,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,685,30,0.7304227103091884,Australia,33,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,686,40,0.8368288369533943,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,687,40,0.8368288369533943,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,688,50,1,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,689,25,0.6309297535714603,Australia,35,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,690,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,691,50,1,Australia,33,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,692,50,1,Australia,35,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,693,30,0.7304227103091884,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,694,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,695,20,0.41503749927884603,Australia,31,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,696,50,1,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,697,30,0.7304227103091884,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,698,25,0.6309297535714603,Australia,19,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,699,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,700,30,0.7304227103091884,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,701,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,702,25,0.6309297535714603,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,703,30,0.7304227103091884,Australia,37,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,704,10,2.4094208396531878,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,705,30,0.7304227103091884,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,706,30,0.7304227103091884,Australia,23,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,707,50,1,Australia,19,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,708,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,709,25,0.6309297535714603,Australia,46,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,710,50,1,Australia,32,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,711,10,2.4094208396531878,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,712,50,1,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,713,50,1,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,714,40,0.8368288369533943,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,715,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,716,50,1,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,717,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,718,40,0.8368288369533943,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,719,50,1,Australia,31,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,720,20,0.41503749927884603,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,721,20,0.41503749927884603,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,722,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,723,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,724,30,0.7304227103091884,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,725,30,0.7304227103091884,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,726,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,727,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,728,10,2.4094208396531878,Australia,22,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,729,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,730,45,0.876976584523827,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,731,25,0.6309297535714603,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,732,50,1,Australia,31,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,733,50,1,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,734,20,0.41503749927884603,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,735,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,736,50,1,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,737,50,1,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,738,50,1,Australia,31,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,739,20,0.41503749927884603,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,740,30,0.7304227103091884,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,741,40,0.8368288369533943,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,742,25,0.6309297535714603,Australia,25,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,743,40,0.8368288369533943,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,744,30,0.7304227103091884,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,745,25,0.6309297535714603,Australia,28,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,746,25,0.6309297535714603,Australia,30,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,747,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,748,50,1,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,749,25,0.6309297535714603,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,750,25,0.6309297535714603,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,751,16,-0.17580482636585779,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,752,50,1,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,753,25,0.6309297535714603,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,754,50,1,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,755,25,0.6309297535714603,Australia,34,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,756,50,1,Australia,21,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,757,25,0.6309297535714603,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,758,25,0.6309297535714603,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,759,30,0.7304227103091884,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,760,0,-1,Australia,25,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,761,50,1,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,762,30,0.7304227103091884,Australia,22,-1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,763,30,0.7304227103091884,Australia,26,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,764,25,0.6309297535714603,Australia,22,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,765,40,0.8368288369533943,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,766,50,1,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,767,20,0.41503749927884603,Australia,20,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,768,40,0.8368288369533943,Australia,24,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,769,50,1,Australia,21,1,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,770,50,1,Australia,24,0,Melbourne,-37.79822719279415,144.96098472664792
Erkal2022,"Erkal, Gangadharan, and Koh 2022",IG,771,50,1,Australia,23,1,Melbourne,-37.79822719279415,144.96098472664792
