bibkey,paper,task,subject,choice,r,gender,age,country,soep,dogamble,doinvest,dohealth,doall,treatment,city,longitude,latitude
Frey2017,Frey et al Science Advances 2017,BART,64072601,29.56,0.300284437220642,1,23,Switzerland,7,1,1,1.25,2.541666666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64072701,45.16,0.5451472718493481,0,33,Switzerland,8,1.25,2.75,4.625,4.166666666666666,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64072901,26.88,0.26582278481012656,0,25,Switzerland,3,1,1,3,3.7083333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64073001,55.5,0.7655172413793103,1,28,Switzerland,7,1.75,1,2.75,3.375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64073201,19.96,0.1847463902258423,1,25,Switzerland,5,1,1.5,2.625,3.2291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64073501,33.41,0.35320858441695735,0,28,Switzerland,7,1,2.25,2.625,3.5208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64075601,24.38,0.2352827639451843,1,25,Switzerland,5,1,1,2,2.583333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64075801,58.93,0.8531924134935573,1,26,Switzerland,6,1,3,1.875,3.4583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64076301,33.9,0.36025504782146656,1,26,Switzerland,6,1,1,1.625,2.75,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64079401,64,1,0,24,Switzerland,4,1.75,1.5,3.625,3.4583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64079601,47.06,0.5814183345688164,0,25,Switzerland,7,1.25,1.75,3.375,3.7916666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64079801,47.06,0.5814183345688164,0,22,Switzerland,8,1.75,2.5,4.5,4.354166666666666,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64080101,50.72,0.6563146997929606,0,25,Switzerland,5,1,2.75,2.875,3.6041666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64081701,41.5,0.4797687861271676,0,27,Switzerland,7,1.75,3.25,2.625,4.020833333333334,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64082001,31.18,0.32204090064036356,1,22,Switzerland,6,1,1,2.875,3.125,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64082301,48.71,0.614327153487199,1,25,Switzerland,2,1,1.75,1.875,3.0625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64083001,38.29,0.4268197525359491,1,25,Switzerland,4,1,1.25,2.75,3.0625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64083901,40,0.45454545454545453,0,24,Switzerland,4,1.25,1,3.25,3.2708333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64084601,42.11,0.4902782628943998,0,27,Switzerland,2,1.5,1,3.375,3.4375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64085501,32.4,0.3389121338912134,0,33,Switzerland,6,1,1,2.875,3.7291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64086301,46.84,0.5771315919172006,1,24,Switzerland,3,2,2.25,2.5,3.5,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64088601,42.4,0.4953271028037383,1,27,Switzerland,6,1.25,2,2.75,3.2708333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64089401,36.04,0.3919095258808177,1,25,Switzerland,6,1.5,2,3.625,3.5833333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64089701,18.88,0.17302052785923752,1,23,Switzerland,7,1,1,1.625,2.375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64090101,43.89,0.5218166686481988,1,28,Switzerland,6,2.5,2.5,2.625,3.5416666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64090301,40,0.45454545454545453,0,34,Switzerland,4,1,4.25,1.625,3.5625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64090901,37.11,0.40829574210584224,0,24,Switzerland,7,2.25,1.25,2.875,3.25,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64092901,50.28,0.6469377251672671,0,28,Switzerland,1,1,1.5,2,2.645833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64093501,35,0.3763440860215054,1,24,Switzerland,2,1,1,1.625,2.75,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64094201,29.17,0.29515329353435193,0,29,Switzerland,6,2.25,3,2.875,3.5833333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64096601,42.11,0.4902782628943998,1,26,Switzerland,3,1,2.75,2.5,3.2291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64098201,44.12,0.5259895088221268,1,29,Switzerland,4,1,1,2.375,3,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64099201,43.22,0.5097900448218919,1,22,Switzerland,3,1,1.25,2.125,2.458333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64100101,35.38,0.3819909306845174,1,26,Switzerland,1,1,1,2.125,2.833333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64100701,52.78,0.701675086413188,1,25,Switzerland,3,1,1.25,2,2.854166666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64100901,45.15,0.5449607724803862,1,23,Switzerland,5,1,1,2.375,3.1666666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64101101,36.36,0.3967699694456569,1,21,Switzerland,6,1.25,1.75,3.625,3.3541666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64102101,37.43,0.41327150270509,1,21,Switzerland,4,1,1,2.5,3.2291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64102401,57.36,0.812004530011325,1,29,Switzerland,8,1,1,2.625,2.9375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64102801,45.81,0.5573670762866529,1,22,Switzerland,7,1.25,2.75,2.375,3.4375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64103301,6.21,0.050989407997372525,1,22,Switzerland,4,1,2.25,2.5,3.0208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64103801,58,0.8285714285714286,0,21,Switzerland,4,1,1.75,2.75,3.375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64104501,35.71,0.3869324953949507,1,22,Switzerland,6,2,2,2.875,3.5208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64104601,35.45,0.38303619665045924,1,30,Switzerland,4,1,1,2,2.583333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64105101,36.11,0.39296985526172595,1,21,Switzerland,7,1,2.25,2.875,3.2916666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64109601,44.11,0.5258076051972821,1,23,Switzerland,2,1,1,2.375,2.770833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64110701,77,1.5098039215686274,1,27,Switzerland,7,2.75,1,3.125,4,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64111001,29.86,0.3042592215202771,1,22,Switzerland,3,2,2.75,2.625,3.5208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64111201,36.84,0.40412461605967537,0,22,Switzerland,7,3,3.5,2.875,3.9583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64112901,64.43,1.0135283938964923,1,24,Switzerland,5,1.25,2,2.625,3.875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64113001,47.94,0.5988008993255058,0,28,Switzerland,5,1.5,2.25,2,3.3125,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64114801,50.25,0.6463022508038585,1,23,Switzerland,5,1.5,1,1.875,2.854166666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64115101,55.35,0.7618719889883,1,22,Switzerland,4,1,1.25,2.375,2.875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64115601,40,0.45454545454545453,1,24,Switzerland,3,1,1,2.375,2.770833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64116101,21.23,0.19883862508195188,1,22,Switzerland,7,1.5,3,2.625,3.7291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64116201,65.36,1.0434227330779056,1,23,Switzerland,7,1,1,1.875,2.833333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64116301,42.89,0.5039360827164846,1,21,Switzerland,4,1,1,2.875,3,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64116901,45.53,0.552079544076634,1,22,Switzerland,6,1.5,3.75,3.875,4.354166666666666,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64117601,35.78,0.38798525265669054,0,23,Switzerland,4,2,2,2.5,3.2708333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64118001,21.12,0.1976047904191617,1,22,Switzerland,7,1,1.25,1.75,2.645833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64118401,55.56,0.76697956929873,1,24,Switzerland,6,1,1,2.75,3.0833333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64118601,37.37,0.41233587112435177,0,22,Switzerland,3,1.5,2.25,1.75,3.0625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64120001,41.79,0.4847465491242315,0,34,Switzerland,5,1,3,1.625,3.3541666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64120201,22.21,0.20994422913318841,1,21,Switzerland,2,1,1,1.875,2.666666666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64120701,32,0.3333333333333333,1,24,Switzerland,3,1,1.5,1.75,2.583333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64121001,29.77,0.3030642369948081,0,23,Switzerland,1,1,2,2.25,3.3333333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64121601,24,0.23076923076923078,0,28,Switzerland,8,2.25,1,1.375,3.0416666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64122901,24.65,0.23850991775520078,1,23,Switzerland,3,1,1.5,2.75,3.4791666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64124501,38.1,0.42380422691879865,1,25,Switzerland,3,1,1.25,1.75,2.9375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64125001,44.05,0.5247170935080404,1,22,Switzerland,7,1,2.75,3.5,3.6458333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64125601,28.54,0.28694952744822033,1,24,Switzerland,4,1.25,1.75,1.875,2.9375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64126601,46.22,0.5651748593788212,1,31,Switzerland,8,1,1,2.625,3.4583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64126701,27,0.26732673267326734,1,25,Switzerland,5,1,1,2.875,3,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64127001,46.78,0.5759665107116474,1,22,Switzerland,2,2,1,2.75,3.4375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64127201,54.5,0.7414965986394558,1,27,Switzerland,6,1,2.75,2.25,3.3541666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64127301,55.82,0.7733444167359379,0,27,Switzerland,4,1,1,2,2.8125,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64129001,48.95,0.6192283364958887,1,22,Switzerland,7,1,1.5,1.5,2.6875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64129201,53.33,0.714209187089862,1,22,Switzerland,10,4.25,1.5,3.75,4.6875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64129701,24.79,0.24018990407906207,1,24,Switzerland,2,1,1,2.375,2.645833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64130101,57.33,0.8112353190887222,1,28,Switzerland,5,1,1.5,2.25,3.1875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64130201,35,0.3763440860215054,1,26,Switzerland,4,1,1.5,2.375,3.2916666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64130901,23.08,0.2199771254288982,1,24,Switzerland,6,1,1,1.5,2.666666666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64131001,42.73,0.5011141081271255,1,20,Switzerland,7,1,1,2.75,2.958333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64131501,64.09,1.002816460647786,1,30,Switzerland,8,1,1.75,2.625,3.3333333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64134301,51.58,0.6749542004710808,0,28,Switzerland,8,2.25,1,3,3.1666666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64134801,36.96,0.40597539543058003,1,23,Switzerland,6,1,1,1.875,2.5625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64135001,31.05,0.32026817947395564,1,36,Switzerland,6,1,1,2.5,3.375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64136701,42.35,0.4944541739638062,1,21,Switzerland,8,3.25,2.75,2.25,3.6666666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64136801,32.86,0.3453857473197393,1,26,Switzerland,6,1.25,1.25,2,3.1041666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64137401,29.38,0.2979111742040154,1,25,Switzerland,3,1,2.25,2.375,3.0625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64138101,20.56,0.1913626209977662,1,21,Switzerland,8,1,1,2.75,3.1458333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64138301,18.54,0.16937694134843775,1,21,Switzerland,7,1,1.25,2.375,3.1041666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64139201,36.11,0.39296985526172595,1,21,Switzerland,2,1,1,3.75,3.4166666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64139301,27.88,0.278465840990811,0,23,Switzerland,6,1,1.75,3,3.1875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64139401,43.32,0.5115729806329712,0,28,Switzerland,4,1.25,1.5,2.875,3.2083333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64141301,28.7,0.2890231621349446,1,21,Switzerland,3,1,1,3,2.770833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64141701,42.32,0.49393090569561154,0,30,Switzerland,6,1.5,1.25,2.5,3.2708333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64142601,43.24,0.5101462954223691,0,22,Switzerland,5,1,1.75,3.125,3.5416666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64143401,44.59,0.5345881788754346,1,22,Switzerland,6,1,1.25,2.375,2.916666666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64144101,42.14,0.49079897507570464,1,21,Switzerland,3,1,1,2.25,3.0625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64144501,20.37,0.18925950013936638,1,23,Switzerland,8,1,1,3,3.5208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64144601,42.53,0.49760149760149763,1,31,Switzerland,3,1.5,1,3.25,3.4583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64146301,35,0.3763440860215054,1,26,Switzerland,4,1,1,1.75,2.875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64146901,35,0.3763440860215054,0,21,Switzerland,7,1.5,1.25,3.25,3.2916666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64148301,34.74,0.37250696976195585,1,20,Switzerland,4,1.5,1,2.875,3.0625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64148601,29.09,0.2941057527044788,1,23,Switzerland,3,1,1,1.875,2.604166666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64148801,38.64,0.43240823634735903,1,21,Switzerland,6,1,1.5,2.375,3.25,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64149401,23.36,0.22324159021406728,1,22,Switzerland,4,1,1.25,2.125,2.9375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64149901,18.81,0.17226852275849436,1,23,Switzerland,4,1,1,2.75,3.0208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64150101,31.77,0.3301465239530292,1,24,Switzerland,7,1,2.5,2.25,3.25,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64150401,48.38,0.6076362722933936,0,20,Switzerland,4,2,3,2.75,3.7083333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64151401,55.24,0.7592083562396923,0,26,Switzerland,6,1.25,1.25,2.625,3.2291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64152701,44.18,0.527081842042472,1,24,Switzerland,7,1,1.75,3.25,3.625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64153601,56.25,0.7839721254355401,0,24,Switzerland,4,1,1,1.5,2.9375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64153801,13.38,0.11673355435351597,1,23,Switzerland,2,1,1,2.25,2.958333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64154201,44.17,0.5268996779195992,0,23,Switzerland,2,1,1,2.875,3.2083333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64154401,44.9,0.5403128760529483,1,23,Switzerland,6,1,2.75,2,3.1875,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64154501,29.57,0.30041653967286397,1,21,Switzerland,3,1,1.25,2,2.9375,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64154901,26.6,0.26232741617357,1,26,Switzerland,4,1,1,2.375,2.604166666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64155101,15.59,0.13868872876078642,1,24,Switzerland,8,3.5,1,2,3.2708333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64155301,28,0.28,1,21,Switzerland,3,1.5,1,2.5,2.895833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64156501,38.57,0.4312870401431287,1,21,Switzerland,7,2,1.25,4,2.895833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64156901,40.91,0.4697439430474222,1,20,Switzerland,5,1,1,1.875,2.645833333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64157801,54.17,0.7337125829608561,1,29,Switzerland,6,1.5,3.25,2.125,3.4583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64158001,2.18,0.017326339214751234,1,28,Switzerland,6,1.25,1,1.625,2.5625,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64158201,70,1.206896551724138,0,25,Switzerland,5,1,3,2.375,3.6041666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64159301,41.1,0.47295742232451093,1,23,Switzerland,5,1.5,2.75,2.5,3.2708333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64160101,36.36,0.3967699694456569,1,24,Switzerland,4,1,1.5,2.5,3.0208333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64161401,53.88,0.7269293038316244,0,20,Switzerland,4,1,1.75,3.625,3.4791666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64161601,15.85,0.1413285777975925,1,22,Switzerland,7,1.25,1,2.5,3.0833333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64162001,34.09,0.3630071344904697,0,21,Switzerland,9,1,2.75,2.625,3.4583333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64162701,45,0.54216867469879515,1,23,Switzerland,5,1,1.5,2.75,3.2291666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64163801,39.52,0.44665461121157335,1,24,Switzerland,3,1,1.25,3,3.1041666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64164801,24.87,0.24115194414816254,1,22,Switzerland,4,1,1,1.5,2.708333333333333,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64165001,37.5,0.4143646408839779,0,21,Switzerland,2,1.25,3.25,2.25,3.75,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64165601,41.64,0.4821676702176934,0,29,Switzerland,7,2.5,2.5,2.375,3.3125,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64165701,39.65,0.4487832484436899,1,26,Switzerland,4,1,1,2,2.791666666666667,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64166501,52.44,0.6940179989412387,0,24,Switzerland,3,2,2.25,2.625,3.7083333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64166701,17.79,0.16141910897377731,1,26,Switzerland,7,1,1,2.75,2.75,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64167601,51.24,0.6675351745700887,0,32,Switzerland,4,1,1,2.5,3.3958333333333335,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64167801,29.55,0.3001523616048756,0,25,Switzerland,3,1,1,3,3.4166666666666665,,Basel,7.588576,47.449601
Frey2017,Frey et al Science Advances 2017,BART,64167901,34.77,0.37294862168829784,0,21,Switzerland,6,1.5,1,2.75,3.125,,Basel,7.588576,47.449601
